count_id,count_date,sku,location_id,system_quantity,counted_quantity
CNT001074,2024-12-01,SKU005,DC02,39,40
CNT001075,2024-12-01,SKU005,DC03,0,0
CNT001076,2024-12-01,SKU005,DC04,0,0
CNT001077,2024-12-01,SKU006,DC01,0,0
CNT001078,2024-12-01,SKU006,DC02,0,0
CNT001079,2024-12-01,SKU006,DC03,0,0
CNT001080,2024-12-01,SKU006,DC04,0,2
CNT001081,2024-12-01,SKU007,DC01,64,64
CNT001082,2024-12-01,SKU007,DC02,0,2
CNT001083,2024-12-01,SKU007,DC03,7,9
CNT001084,2024-12-01,SKU007,DC04,0,0
CNT001085,2024-12-01,SKU008,DC01,0,0
CNT001086,2024-12-01,SKU008,DC02,0,0
CNT001087,2024-12-01,SKU008,DC03,12,14
CNT001088,2024-12-01,SKU008,DC04,19,21
CNT001089,2024-12-01,SKU009,DC01,255,257
CNT001090,2024-12-01,SKU009,DC02,286,287
CNT001091,2024-12-01,SKU009,DC03,219,219
CNT001092,2024-12-01,SKU009,DC04,208,209
CNT001093,2024-12-01,SKU010,DC01,350,348
CNT001094,2024-12-01,SKU010,DC02,147,148
CNT001095,2024-12-01,SKU010,DC03,568,567
CNT001096,2024-12-01,SKU010,DC04,362,363
CNT001097,2024-12-01,SKU011,DC01,184,186
CNT001098,2024-12-01,SKU011,DC02,116,116
CNT001099,2024-12-01,SKU011,DC03,131,131
CNT001100,2024-12-01,SKU011,DC04,124,124
CNT001101,2024-12-01,SKU012,DC01,0,0
CNT001102,2024-12-01,SKU012,DC02,192,193
CNT001103,2024-12-01,SKU012,DC03,112,112
CNT001104,2024-12-01,SKU012,DC04,0,0
CNT001105,2024-12-01,SKU013,DC01,64,64
CNT001106,2024-12-01,SKU013,DC02,247,249
CNT001107,2024-12-01,SKU013,DC03,0,1
CNT001108,2024-12-01,SKU013,DC04,67,68
CNT001109,2024-12-01,SKU014,DC01,31,32
CNT001110,2024-12-01,SKU014,DC02,198,198
CNT001111,2024-12-01,SKU014,DC03,44,42
CNT001112,2024-12-01,SKU014,DC04,146,148
CNT001113,2024-12-01,SKU015,DC01,21,21
CNT001114,2024-12-01,SKU015,DC02,318,319
CNT001115,2024-12-01,SKU015,DC03,11,10
CNT001116,2024-12-01,SKU015,DC04,40,40
CNT001117,2024-12-01,SKU016,DC01,49,49
CNT001118,2024-12-01,SKU016,DC02,0,2
CNT001119,2024-12-01,SKU016,DC03,37,36
CNT001120,2024-12-01,SKU016,DC04,0,0
CNT001121,2024-12-01,SKU017,DC01,0,0
CNT001122,2024-12-01,SKU017,DC02,9,9
CNT001123,2024-12-01,SKU017,DC03,0,0
CNT001124,2024-12-01,SKU017,DC04,0,0
CNT001125,2024-12-01,SKU018,DC01,366,368
CNT001126,2024-12-01,SKU018,DC02,352,350
CNT001127,2024-12-01,SKU018,DC03,107,107
CNT001128,2024-12-01,SKU018,DC04,303,303
CNT001129,2024-12-01,SKU019,DC01,251,251
CNT001130,2024-12-01,SKU019,DC02,290,290
CNT001131,2024-12-01,SKU019,DC03,260,260
CNT001132,2024-12-01,SKU019,DC04,294,292
CNT001133,2024-12-01,SKU020,DC01,137,135
CNT001134,2024-12-01,SKU020,DC02,0,0
CNT001135,2024-12-01,SKU020,DC03,320,318
CNT001136,2024-12-01,SKU020,DC04,145,145
CNT001137,2024-12-01,SKU021,DC01,29,27
CNT001138,2024-12-01,SKU021,DC02,174,174
CNT001139,2024-12-01,SKU021,DC03,1,1
CNT001140,2024-12-01,SKU021,DC04,0,2
CNT001141,2024-12-01,SKU022,DC01,0,0
CNT001142,2024-12-01,SKU022,DC02,123,122
CNT001143,2024-12-01,SKU022,DC03,71,70
CNT001144,2024-12-01,SKU022,DC04,38,38
CNT001145,2024-12-01,SKU023,DC01,0,0
CNT001146,2024-12-01,SKU023,DC02,0,0
CNT001147,2024-12-01,SKU023,DC03,255,255
CNT001148,2024-12-01,SKU023,DC04,0,0
CNT001149,2024-12-01,SKU024,DC01,10,10
CNT001150,2024-12-01,SKU024,DC02,52,50
CNT001151,2024-12-01,SKU024,DC03,0,2
CNT001152,2024-12-01,SKU024,DC04,30,30
CNT001153,2025-01-01,SKU001,DC01,477,477
CNT001154,2025-01-01,SKU001,DC02,159,157
CNT001155,2025-01-01,SKU001,DC03,286,286
CNT001156,2025-01-01,SKU001,DC04,346,346
CNT001157,2025-01-01,SKU002,DC01,244,244
CNT001158,2025-01-01,SKU002,DC02,157,158
CNT001159,2025-01-01,SKU002,DC03,97,99
CNT001160,2025-01-01,SKU002,DC04,151,151
CNT001161,2025-01-01,SKU003,DC01,34,34
CNT001162,2025-01-01,SKU003,DC02,0,0
CNT001163,2025-01-01,SKU003,DC03,75,75
CNT001164,2025-01-01,SKU003,DC04,99,99
CNT001165,2025-01-01,SKU004,DC01,92,91
CNT001166,2025-01-01,SKU004,DC02,6,5
CNT001167,2025-01-01,SKU004,DC03,129,129
CNT001168,2025-01-01,SKU004,DC04,299,301
CNT001169,2025-01-01,SKU005,DC01,0,2
CNT001170,2025-01-01,SKU005,DC02,0,2
CNT001171,2025-01-01,SKU005,DC03,0,0
CNT001172,2025-01-01,SKU005,DC04,0,0
CNT001173,2025-01-01,SKU006,DC01,29,29
CNT001174,2025-01-01,SKU006,DC02,50,50
CNT001175,2025-01-01,SKU006,DC03,13,12
CNT001176,2025-01-01,SKU006,DC04,44,43
CNT001177,2025-01-01,SKU007,DC01,0,0
CNT001178,2025-01-01,SKU007,DC02,34,34
CNT001179,2025-01-01,SKU007,DC03,0,0
CNT001180,2025-01-01,SKU007,DC04,0,1
CNT001181,2025-01-01,SKU008,DC01,0,1
CNT001182,2025-01-01,SKU008,DC02,67,65
CNT001183,2025-01-01,SKU008,DC03,60,60
CNT001184,2025-01-01,SKU008,DC04,0,2
CNT001185,2025-01-01,SKU009,DC01,259,259
CNT001186,2025-01-01,SKU009,DC02,263,265
CNT001187,2025-01-01,SKU009,DC03,198,196
CNT001188,2025-01-01,SKU009,DC04,187,189
CNT001189,2025-01-01,SKU010,DC01,351,349
CNT001190,2025-01-01,SKU010,DC02,106,107
CNT001191,2025-01-01,SKU010,DC03,532,532
CNT001192,2025-01-01,SKU010,DC04,331,329
CNT001193,2025-01-01,SKU011,DC01,143,143
CNT001194,2025-01-01,SKU011,DC02,149,149
CNT001195,2025-01-01,SKU011,DC03,118,116
CNT001196,2025-01-01,SKU011,DC04,101,101
CNT001197,2025-01-01,SKU012,DC01,0,0
CNT001198,2025-01-01,SKU012,DC02,207,207
CNT001199,2025-01-01,SKU012,DC03,57,59
CNT001200,2025-01-01,SKU012,DC04,0,0
CNT001201,2025-01-01,SKU013,DC01,71,73
CNT001202,2025-01-01,SKU013,DC02,182,182
CNT001203,2025-01-01,SKU013,DC03,0,0
CNT001204,2025-01-01,SKU013,DC04,0,0
CNT001205,2025-01-01,SKU014,DC01,94,96
CNT001206,2025-01-01,SKU014,DC02,165,163
CNT001207,2025-01-01,SKU014,DC03,124,124
CNT001208,2025-01-01,SKU014,DC04,109,110
CNT001209,2025-01-01,SKU015,DC01,0,0
CNT001210,2025-01-01,SKU015,DC02,342,341
CNT001211,2025-01-01,SKU015,DC03,23,22
CNT001212,2025-01-01,SKU015,DC04,0,2
CNT001213,2025-01-01,SKU016,DC01,0,0
CNT001214,2025-01-01,SKU016,DC02,5,3
CNT001215,2025-01-01,SKU016,DC03,24,24
CNT001216,2025-01-01,SKU016,DC04,87,86
CNT001217,2025-01-01,SKU017,DC01,0,2
CNT001218,2025-01-01,SKU017,DC02,0,0
CNT001219,2025-01-01,SKU017,DC03,49,49
CNT001220,2025-01-01,SKU017,DC04,0,0
CNT001221,2025-01-01,SKU018,DC01,405,403
CNT001222,2025-01-01,SKU018,DC02,442,440
CNT001223,2025-01-01,SKU018,DC03,81,81
CNT001224,2025-01-01,SKU018,DC04,283,283
CNT001225,2025-01-01,SKU019,DC01,309,309
CNT001226,2025-01-01,SKU019,DC02,262,264
CNT001227,2025-01-01,SKU019,DC03,238,239
CNT001228,2025-01-01,SKU019,DC04,345,345
CNT001229,2025-01-01,SKU020,DC01,96,96
CNT001230,2025-01-01,SKU020,DC02,0,0
CNT001231,2025-01-01,SKU020,DC03,308,310
CNT001232,2025-01-01,SKU020,DC04,106,106
CNT001233,2025-01-01,SKU021,DC01,0,0
CNT001234,2025-01-01,SKU021,DC02,218,218
CNT001235,2025-01-01,SKU021,DC03,44,42
CNT001236,2025-01-01,SKU021,DC04,0,1
CNT001237,2025-01-01,SKU022,DC01,24,23
CNT001238,2025-01-01,SKU022,DC02,50,50
CNT001239,2025-01-01,SKU022,DC03,61,59
CNT001240,2025-01-01,SKU022,DC04,13,13
CNT001241,2025-01-01,SKU023,DC01,0,0
CNT001242,2025-01-01,SKU023,DC02,207,207
CNT001243,2025-01-01,SKU023,DC03,190,190
CNT001244,2025-01-01,SKU023,DC04,0,1
CNT001245,2025-01-01,SKU024,DC01,12,14
CNT001246,2025-01-01,SKU024,DC02,73,71
CNT001247,2025-01-01,SKU024,DC03,76,74
CNT001248,2025-01-01,SKU024,DC04,81,79
CNT001249,2025-02-01,SKU001,DC01,508,510
CNT001250,2025-02-01,SKU001,DC02,120,118
CNT001251,2025-02-01,SKU001,DC03,399,401
CNT001252,2025-02-01,SKU001,DC04,315,313
CNT001253,2025-02-01,SKU002,DC01,204,204
CNT001254,2025-02-01,SKU002,DC02,284,286
CNT001255,2025-02-01,SKU002,DC03,49,51
CNT001256,2025-02-01,SKU002,DC04,158,158
CNT001257,2025-02-01,SKU003,DC01,0,1
CNT001258,2025-02-01,SKU003,DC02,0,0
CNT001259,2025-02-01,SKU003,DC03,73,74
CNT001260,2025-02-01,SKU003,DC04,73,71
CNT001261,2025-02-01,SKU004,DC01,27,27
CNT001262,2025-02-01,SKU004,DC02,0,0
CNT001263,2025-02-01,SKU004,DC03,119,118
CNT001264,2025-02-01,SKU004,DC04,254,254
CNT001265,2025-02-01,SKU005,DC01,6,7
CNT001266,2025-02-01,SKU005,DC02,6,4
CNT001267,2025-02-01,SKU005,DC03,0,0
CNT001268,2025-02-01,SKU005,DC04,0,2
CNT001269,2025-02-01,SKU006,DC01,21,19
CNT001270,2025-02-01,SKU006,DC02,0,0
CNT001271,2025-02-01,SKU006,DC03,153,153
CNT001272,2025-02-01,SKU006,DC04,0,0
CNT001273,2025-02-01,SKU007,DC01,19,19
CNT001274,2025-02-01,SKU007,DC02,34,36
CNT001275,2025-02-01,SKU007,DC03,0,0
CNT001276,2025-02-01,SKU007,DC04,0,0
CNT001277,2025-02-01,SKU008,DC01,0,0
CNT001278,2025-02-01,SKU008,DC02,17,16
CNT001279,2025-02-01,SKU008,DC03,38,39
CNT001280,2025-02-01,SKU008,DC04,0,0
CNT001281,2025-02-01,SKU009,DC01,284,284
CNT001282,2025-02-01,SKU009,DC02,331,333
CNT001283,2025-02-01,SKU009,DC03,171,169
CNT001284,2025-02-01,SKU009,DC04,225,225
CNT001285,2025-02-01,SKU010,DC01,342,342
CNT001286,2025-02-01,SKU010,DC02,124,124
CNT001287,2025-02-01,SKU010,DC03,516,515
CNT001288,2025-02-01,SKU010,DC04,295,293
CNT001289,2025-02-01,SKU011,DC01,145,144
CNT001290,2025-02-01,SKU011,DC02,161,159
CNT001291,2025-02-01,SKU011,DC03,144,142
CNT001292,2025-02-01,SKU011,DC04,95,96
CNT001293,2025-02-01,SKU012,DC01,50,50
CNT001294,2025-02-01,SKU012,DC02,170,171
CNT001295,2025-02-01,SKU012,DC03,8,8
CNT001296,2025-02-01,SKU012,DC04,55,57
CNT001297,2025-02-01,SKU013,DC01,4,4
CNT001298,2025-02-01,SKU013,DC02,118,116
CNT001299,2025-02-01,SKU013,DC03,10,11
CNT001300,2025-02-01,SKU013,DC04,43,43
CNT001301,2025-02-01,SKU014,DC01,23,23
CNT001302,2025-02-01,SKU014,DC02,93,93
CNT001303,2025-02-01,SKU014,DC03,51,51
CNT001304,2025-02-01,SKU014,DC04,39,41
CNT001305,2025-02-01,SKU015,DC01,11,11
CNT001306,2025-02-01,SKU015,DC02,323,321
CNT001307,2025-02-01,SKU015,DC03,0,0
CNT001308,2025-02-01,SKU015,DC04,98,96
CNT001309,2025-02-01,SKU016,DC01,10,10
CNT001310,2025-02-01,SKU016,DC02,0,0
CNT001311,2025-02-01,SKU016,DC03,148,146
CNT001312,2025-02-01,SKU016,DC04,39,39
CNT001313,2025-02-01,SKU017,DC01,0,0
CNT001314,2025-02-01,SKU017,DC02,0,2
CNT001315,2025-02-01,SKU017,DC03,17,17
CNT001316,2025-02-01,SKU017,DC04,49,48
CNT001317,2025-02-01,SKU018,DC01,384,384
CNT001318,2025-02-01,SKU018,DC02,415,415
CNT001319,2025-02-01,SKU018,DC03,96,96
CNT001320,2025-02-01,SKU018,DC04,314,312
CNT001321,2025-02-01,SKU019,DC01,347,349
CNT001322,2025-02-01,SKU019,DC02,273,273
CNT001323,2025-02-01,SKU019,DC03,228,229
CNT001324,2025-02-01,SKU019,DC04,312,310
CNT001325,2025-02-01,SKU020,DC01,56,55
CNT001326,2025-02-01,SKU020,DC02,141,143
CNT001327,2025-02-01,SKU020,DC03,263,263
CNT001328,2025-02-01,SKU020,DC04,122,124
CNT001329,2025-02-01,SKU021,DC01,0,2
CNT001330,2025-02-01,SKU021,DC02,181,181
CNT001331,2025-02-01,SKU021,DC03,60,61
CNT001332,2025-02-01,SKU021,DC04,0,0
CNT001333,2025-02-01,SKU022,DC01,0,0
CNT001334,2025-02-01,SKU022,DC02,0,2
CNT001335,2025-02-01,SKU022,DC03,41,42
CNT001336,2025-02-01,SKU022,DC04,46,47
CNT001337,2025-02-01,SKU023,DC01,0,0
CNT001338,2025-02-01,SKU023,DC02,144,144
CNT001339,2025-02-01,SKU023,DC03,180,181
CNT001340,2025-02-01,SKU023,DC04,54,54
CNT001341,2025-02-01,SKU024,DC01,43,41
CNT001342,2025-02-01,SKU024,DC02,13,12
CNT001343,2025-02-01,SKU024,DC03,64,64
CNT001344,2025-02-01,SKU024,DC04,0,2
CNT001345,2025-03-01,SKU001,DC01,512,512
CNT001346,2025-03-01,SKU001,DC02,167,167
CNT001347,2025-03-01,SKU001,DC03,447,445
CNT001348,2025-03-01,SKU001,DC04,316,318
CNT001349,2025-03-01,SKU002,DC01,160,162
CNT001350,2025-03-01,SKU002,DC02,338,338
CNT001351,2025-03-01,SKU002,DC03,79,81
CNT001352,2025-03-01,SKU002,DC04,145,145
CNT001353,2025-03-01,SKU003,DC01,0,0
CNT001354,2025-03-01,SKU003,DC02,29,29
CNT001355,2025-03-01,SKU003,DC03,104,104
CNT001356,2025-03-01,SKU003,DC04,22,23
CNT001357,2025-03-01,SKU004,DC01,90,89
CNT001358,2025-03-01,SKU004,DC02,0,0
CNT001359,2025-03-01,SKU004,DC03,122,120
CNT001360,2025-03-01,SKU004,DC04,242,242
CNT001361,2025-03-01,SKU005,DC01,31,31
CNT001362,2025-03-01,SKU005,DC02,172,174
CNT001363,2025-03-01,SKU005,DC03,98,98
CNT001364,2025-03-01,SKU005,DC04,20,18
CNT001365,2025-03-01,SKU006,DC01,55,54
CNT001366,2025-03-01,SKU006,DC02,0,0
CNT001367,2025-03-01,SKU006,DC03,118,120
CNT001368,2025-03-01,SKU006,DC04,0,0
CNT001369,2025-03-01,SKU007,DC01,39,39
CNT001370,2025-03-01,SKU007,DC02,5,5
CNT001371,2025-03-01,SKU007,DC03,0,0
CNT001372,2025-03-01,SKU007,DC04,95,94
CNT001373,2025-03-01,SKU008,DC01,33,33
CNT001374,2025-03-01,SKU008,DC02,0,0
CNT001375,2025-03-01,SKU008,DC03,0,2
CNT001376,2025-03-01,SKU008,DC04,0,0
CNT001377,2025-03-01,SKU009,DC01,325,324
CNT001378,2025-03-01,SKU009,DC02,360,360
CNT001379,2025-03-01,SKU009,DC03,153,153
CNT001380,2025-03-01,SKU009,DC04,198,198
CNT001381,2025-03-01,SKU010,DC01,335,337
CNT001382,2025-03-01,SKU010,DC02,140,142
CNT001383,2025-03-01,SKU010,DC03,514,514
CNT001384,2025-03-01,SKU010,DC04,293,293
CNT001385,2025-03-01,SKU011,DC01,122,123
CNT001386,2025-03-01,SKU011,DC02,119,119
CNT001387,2025-03-01,SKU011,DC03,325,323
CNT001388,2025-03-01,SKU011,DC04,122,121
CNT001389,2025-03-01,SKU012,DC01,6,8
CNT001390,2025-03-01,SKU012,DC02,166,167
CNT001391,2025-03-01,SKU012,DC03,0,0
CNT001392,2025-03-01,SKU012,DC04,109,109
CNT001393,2025-03-01,SKU013,DC01,0,0
CNT001394,2025-03-01,SKU013,DC02,58,58
CNT001395,2025-03-01,SKU013,DC03,0,0
CNT001396,2025-03-01,SKU013,DC04,26,27
CNT001397,2025-03-01,SKU014,DC01,0,0
CNT001398,2025-03-01,SKU014,DC02,22,22
CNT001399,2025-03-01,SKU014,DC03,20,20
CNT001400,2025-03-01,SKU014,DC04,81,81
CNT001401,2025-03-01,SKU015,DC01,20,20
CNT001402,2025-03-01,SKU015,DC02,381,380
CNT001403,2025-03-01,SKU015,DC03,0,0
CNT001404,2025-03-01,SKU015,DC04,93,92
CNT001405,2025-03-01,SKU016,DC01,0,0
CNT001406,2025-03-01,SKU016,DC02,73,72
CNT001407,2025-03-01,SKU016,DC03,65,65
CNT001408,2025-03-01,SKU016,DC04,0,0
CNT001409,2025-03-01,SKU017,DC01,0,1
CNT001410,2025-03-01,SKU017,DC02,0,0
CNT001411,2025-03-01,SKU017,DC03,19,18
CNT001412,2025-03-01,SKU017,DC04,0,0
CNT001413,2025-03-01,SKU018,DC01,543,543
CNT001414,2025-03-01,SKU018,DC02,394,394
CNT001415,2025-03-01,SKU018,DC03,139,137
CNT001416,2025-03-01,SKU018,DC04,292,293
CNT001417,2025-03-01,SKU019,DC01,392,390
CNT001418,2025-03-01,SKU019,DC02,263,263
CNT001419,2025-03-01,SKU019,DC03,242,242
CNT001420,2025-03-01,SKU019,DC04,376,376
CNT001421,2025-03-01,SKU020,DC01,179,178
CNT001422,2025-03-01,SKU020,DC02,101,100
CNT001423,2025-03-01,SKU020,DC03,279,279
CNT001424,2025-03-01,SKU020,DC04,136,135
CNT001425,2025-03-01,SKU021,DC01,42,42
CNT001426,2025-03-01,SKU021,DC02,132,134
CNT001427,2025-03-01,SKU021,DC03,55,55
CNT001428,2025-03-01,SKU021,DC04,86,85
CNT001429,2025-03-01,SKU022,DC01,43,45
CNT001430,2025-03-01,SKU022,DC02,29,29
CNT001431,2025-03-01,SKU022,DC03,17,15
CNT001432,2025-03-01,SKU022,DC04,62,62
CNT001433,2025-03-01,SKU023,DC01,0,1
CNT001434,2025-03-01,SKU023,DC02,79,81
CNT001435,2025-03-01,SKU023,DC03,153,153
CNT001436,2025-03-01,SKU023,DC04,0,1
CNT001437,2025-03-01,SKU024,DC01,58,58
CNT001438,2025-03-01,SKU024,DC02,0,0
CNT001439,2025-03-01,SKU024,DC03,105,105
CNT001440,2025-03-01,SKU024,DC04,0,0
CNT001441,2025-04-01,SKU001,DC01,506,504
CNT001442,2025-04-01,SKU001,DC02,249,251
CNT001443,2025-04-01,SKU001,DC03,479,479
CNT001444,2025-04-01,SKU001,DC04,277,277
CNT001445,2025-04-01,SKU002,DC01,154,154
CNT001446,2025-04-01,SKU002,DC02,421,421
CNT001447,2025-04-01,SKU002,DC03,33,32
CNT001448,2025-04-01,SKU002,DC04,98,98
CNT001449,2025-04-01,SKU003,DC01,88,86
CNT001450,2025-04-01,SKU003,DC02,34,33
CNT001451,2025-04-01,SKU003,DC03,63,64
CNT001452,2025-04-01,SKU003,DC04,111,113
CNT001453,2025-04-01,SKU004,DC01,91,91
CNT001454,2025-04-01,SKU004,DC02,0,2
CNT001455,2025-04-01,SKU004,DC03,101,101
CNT001456,2025-04-01,SKU004,DC04,174,176
CNT001457,2025-04-01,SKU005,DC01,0,0
CNT001458,2025-04-01,SKU005,DC02,107,106
CNT001459,2025-04-01,SKU005,DC03,0,0
CNT001460,2025-04-01,SKU005,DC04,4,3
CNT001461,2025-04-01,SKU006,DC01,39,39
CNT001462,2025-04-01,SKU006,DC02,8,8
CNT001463,2025-04-01,SKU006,DC03,90,89
CNT001464,2025-04-01,SKU006,DC04,0,0
CNT001465,2025-04-01,SKU007,DC01,0,0
CNT001466,2025-04-01,SKU007,DC02,0,0
CNT001467,2025-04-01,SKU007,DC03,9,9
CNT001468,2025-04-01,SKU007,DC04,145,145
CNT001469,2025-04-01,SKU008,DC01,7,7
CNT001470,2025-04-01,SKU008,DC02,0,2
CNT001471,2025-04-01,SKU008,DC03,0,0
CNT001472,2025-04-01,SKU008,DC04,0,2
CNT001473,2025-04-01,SKU009,DC01,379,379
CNT001474,2025-04-01,SKU009,DC02,336,335
CNT001475,2025-04-01,SKU009,DC03,250,250
CNT001476,2025-04-01,SKU009,DC04,252,254
CNT001477,2025-04-01,SKU010,DC01,345,346
CNT001478,2025-04-01,SKU010,DC02,247,247
CNT001479,2025-04-01,SKU010,DC03,483,485
CNT001480,2025-04-01,SKU010,DC04,309,309
CNT001481,2025-04-01,SKU011,DC01,108,110
CNT001482,2025-04-01,SKU011,DC02,78,78
CNT001483,2025-04-01,SKU011,DC03,286,286
CNT001484,2025-04-01,SKU011,DC04,85,86
CNT001485,2025-04-01,SKU012,DC01,0,0
CNT001486,2025-04-01,SKU012,DC02,148,148
CNT001487,2025-04-01,SKU012,DC03,32,34
CNT001488,2025-04-01,SKU012,DC04,144,145
CNT001489,2025-04-01,SKU013,DC01,0,0
CNT001490,2025-04-01,SKU013,DC02,0,0
CNT001491,2025-04-01,SKU013,DC03,112,111
CNT001492,2025-04-01,SKU013,DC04,48,48
CNT001493,2025-04-01,SKU014,DC01,0,0
CNT001494,2025-04-01,SKU014,DC02,15,17
CNT001495,2025-04-01,SKU014,DC03,85,85
CNT001496,2025-04-01,SKU014,DC04,81,81
CNT001497,2025-04-01,SKU015,DC01,7,7
CNT001498,2025-04-01,SKU015,DC02,296,297
CNT001499,2025-04-01,SKU015,DC03,7,7
CNT001500,2025-04-01,SKU015,DC04,93,91
CNT001501,2025-04-01,SKU016,DC01,0,2
CNT001502,2025-04-01,SKU016,DC02,26,26
CNT001503,2025-04-01,SKU016,DC03,65,67
CNT001504,2025-04-01,SKU016,DC04,0,2
CNT001505,2025-04-01,SKU017,DC01,24,23
CNT001506,2025-04-01,SKU017,DC02,0,0
CNT001507,2025-04-01,SKU017,DC03,31,31
CNT001508,2025-04-01,SKU017,DC04,0,0
CNT001509,2025-04-01,SKU018,DC01,574,574
CNT001510,2025-04-01,SKU018,DC02,369,369
CNT001511,2025-04-01,SKU018,DC03,178,177
CNT001512,2025-04-01,SKU018,DC04,283,285
CNT001513,2025-04-01,SKU019,DC01,391,389
CNT001514,2025-04-01,SKU019,DC02,292,291
CNT001515,2025-04-01,SKU019,DC03,261,259
CNT001516,2025-04-01,SKU019,DC04,342,341
CNT001517,2025-04-01,SKU020,DC01,213,215
CNT001518,2025-04-01,SKU020,DC02,155,153
CNT001519,2025-04-01,SKU020,DC03,238,236
CNT001520,2025-04-01,SKU020,DC04,150,148
CNT001521,2025-04-01,SKU021,DC01,180,179
CNT001522,2025-04-01,SKU021,DC02,113,112
CNT001523,2025-04-01,SKU021,DC03,0,0
CNT001524,2025-04-01,SKU021,DC04,55,55
CNT001525,2025-04-01,SKU022,DC01,53,55
CNT001526,2025-04-01,SKU022,DC02,0,0
CNT001527,2025-04-01,SKU022,DC03,0,0
CNT001528,2025-04-01,SKU022,DC04,0,0
CNT001529,2025-04-01,SKU023,DC01,0,1
CNT001530,2025-04-01,SKU023,DC02,2,2
CNT001531,2025-04-01,SKU023,DC03,157,159
CNT001532,2025-04-01,SKU023,DC04,46,47
CNT001533,2025-04-01,SKU024,DC01,49,49
CNT001534,2025-04-01,SKU024,DC02,0,0
CNT001535,2025-04-01,SKU024,DC03,119,119
CNT001536,2025-04-01,SKU024,DC04,0,0
CNT001537,2025-05-01,SKU001,DC01,549,550
CNT001538,2025-05-01,SKU001,DC02,216,218
CNT001539,2025-05-01,SKU001,DC03,557,559
CNT001540,2025-05-01,SKU001,DC04,245,247
CNT001541,2025-05-01,SKU002,DC01,245,244
CNT001542,2025-05-01,SKU002,DC02,373,372
CNT001543,2025-05-01,SKU002,DC03,0,0
CNT001544,2025-05-01,SKU002,DC04,131,131
CNT001545,2025-05-01,SKU003,DC01,95,95
CNT001546,2025-05-01,SKU003,DC02,0,0
CNT001547,2025-05-01,SKU003,DC03,155,153
CNT001548,2025-05-01,SKU003,DC04,145,144
CNT001549,2025-05-01,SKU004,DC01,32,32
CNT001550,2025-05-01,SKU004,DC02,0,1
CNT001551,2025-05-01,SKU004,DC03,113,112
CNT001552,2025-05-01,SKU004,DC04,109,109
CNT001553,2025-05-01,SKU005,DC01,0,0
CNT001554,2025-05-01,SKU005,DC02,0,0
CNT001555,2025-05-01,SKU005,DC03,0,0
CNT001556,2025-05-01,SKU005,DC04,0,2
CNT001557,2025-05-01,SKU006,DC01,19,19
CNT001558,2025-05-01,SKU006,DC02,46,44
CNT001559,2025-05-01,SKU006,DC03,4,4
CNT001560,2025-05-01,SKU006,DC04,21,21
CNT001561,2025-05-01,SKU007,DC01,0,2
CNT001562,2025-05-01,SKU007,DC02,119,119
CNT001563,2025-05-01,SKU007,DC03,115,117
CNT001564,2025-05-01,SKU007,DC04,55,55
CNT001565,2025-05-01,SKU008,DC01,56,55
CNT001566,2025-05-01,SKU008,DC02,67,67
CNT001567,2025-05-01,SKU008,DC03,61,61
CNT001568,2025-05-01,SKU008,DC04,0,0
CNT001569,2025-05-01,SKU009,DC01,446,446
CNT001570,2025-05-01,SKU009,DC02,311,311
CNT001571,2025-05-01,SKU009,DC03,263,264
CNT001572,2025-05-01,SKU009,DC04,383,382
CNT001573,2025-05-01,SKU010,DC01,379,379
CNT001574,2025-05-01,SKU010,DC02,219,220
CNT001575,2025-05-01,SKU010,DC03,454,455
CNT001576,2025-05-01,SKU010,DC04,298,299
CNT001577,2025-05-01,SKU011,DC01,137,137
CNT001578,2025-05-01,SKU011,DC02,72,73
CNT001579,2025-05-01,SKU011,DC03,247,247
CNT001580,2025-05-01,SKU011,DC04,40,40
CNT001581,2025-05-01,SKU012,DC01,59,59
CNT001582,2025-05-01,SKU012,DC02,263,263
CNT001583,2025-05-01,SKU012,DC03,45,43
CNT001584,2025-05-01,SKU012,DC04,94,94
CNT001585,2025-05-01,SKU013,DC01,0,0
CNT001586,2025-05-01,SKU013,DC02,26,24
CNT001587,2025-05-01,SKU013,DC03,94,96
CNT001588,2025-05-01,SKU013,DC04,76,76
CNT001589,2025-05-01,SKU014,DC01,0,0
CNT001590,2025-05-01,SKU014,DC02,0,0
CNT001591,2025-05-01,SKU014,DC03,79,79
CNT001592,2025-05-01,SKU014,DC04,8,9
CNT001593,2025-05-01,SKU015,DC01,0,2
CNT001594,2025-05-01,SKU015,DC02,233,233
CNT001595,2025-05-01,SKU015,DC03,0,0
CNT001596,2025-05-01,SKU015,DC04,6,6
CNT001597,2025-05-01,SKU016,DC01,0,0
CNT001598,2025-05-01,SKU016,DC02,0,0
CNT001599,2025-05-01,SKU016,DC03,0,0
CNT001600,2025-05-01,SKU016,DC04,0,2
CNT001601,2025-05-01,SKU017,DC01,0,0
CNT001602,2025-05-01,SKU017,DC02,0,0
CNT001603,2025-05-01,SKU017,DC03,0,1
CNT001604,2025-05-01,SKU017,DC04,0,0
CNT001605,2025-05-01,SKU018,DC01,580,579
CNT001606,2025-05-01,SKU018,DC02,393,394
CNT001607,2025-05-01,SKU018,DC03,245,245
CNT001608,2025-05-01,SKU018,DC04,330,330
CNT001609,2025-05-01,SKU019,DC01,470,469
CNT001610,2025-05-01,SKU019,DC02,377,375
