count_id,count_date,sku,location_id,system_quantity,counted_quantity
CNT001074,2024-12-01,SKU005,DC02,2,3
CNT001075,2024-12-01,SKU005,DC03,0,0
CNT001076,2024-12-01,SKU005,DC04,15,14
CNT001077,2024-12-01,SKU006,DC01,0,0
CNT001078,2024-12-01,SKU006,DC02,127,125
CNT001079,2024-12-01,SKU006,DC03,119,121
CNT001080,2024-12-01,SKU006,DC04,25,23
CNT001081,2024-12-01,SKU007,DC01,839,837
CNT001082,2024-12-01,SKU007,DC02,309,308
CNT001083,2024-12-01,SKU007,DC03,672,671
CNT001084,2024-12-01,SKU007,DC04,436,436
CNT001085,2024-12-01,SKU008,DC01,184,184
CNT001086,2024-12-01,SKU008,DC02,129,127
CNT001087,2024-12-01,SKU008,DC03,204,206
CNT001088,2024-12-01,SKU008,DC04,117,118
CNT001089,2024-12-01,SKU009,DC01,35,36
CNT001090,2024-12-01,SKU009,DC02,215,215
CNT001091,2024-12-01,SKU009,DC03,140,140
CNT001092,2024-12-01,SKU009,DC04,0,0
CNT001093,2024-12-01,SKU010,DC01,147,145
CNT001094,2024-12-01,SKU010,DC02,136,136
CNT001095,2024-12-01,SKU010,DC03,30,30
CNT001096,2024-12-01,SKU010,DC04,56,54
CNT001097,2024-12-01,SKU011,DC01,0,0
CNT001098,2024-12-01,SKU011,DC02,0,1
CNT001099,2024-12-01,SKU011,DC03,0,0
CNT001100,2024-12-01,SKU011,DC04,0,0
CNT001101,2024-12-01,SKU012,DC01,560,562
CNT001102,2024-12-01,SKU012,DC02,271,270
CNT001103,2024-12-01,SKU012,DC03,444,444
CNT001104,2024-12-01,SKU012,DC04,613,615
CNT001105,2024-12-01,SKU013,DC01,0,0
CNT001106,2024-12-01,SKU013,DC02,43,43
CNT001107,2024-12-01,SKU013,DC03,0,0
CNT001108,2024-12-01,SKU013,DC04,7,6
CNT001109,2024-12-01,SKU014,DC01,55,53
CNT001110,2024-12-01,SKU014,DC02,0,0
CNT001111,2024-12-01,SKU014,DC03,0,2
CNT001112,2024-12-01,SKU014,DC04,0,2
CNT001113,2024-12-01,SKU015,DC01,296,298
CNT001114,2024-12-01,SKU015,DC02,280,281
CNT001115,2024-12-01,SKU015,DC03,271,271
CNT001116,2024-12-01,SKU015,DC04,348,349
CNT001117,2024-12-01,SKU016,DC01,0,0
CNT001118,2024-12-01,SKU016,DC02,9,10
CNT001119,2024-12-01,SKU016,DC03,99,98
CNT001120,2024-12-01,SKU016,DC04,0,1
CNT001121,2024-12-01,SKU017,DC01,0,2
CNT001122,2024-12-01,SKU017,DC02,42,42
CNT001123,2024-12-01,SKU017,DC03,0,0
CNT001124,2024-12-01,SKU017,DC04,14,14
CNT001125,2024-12-01,SKU018,DC01,279,278
CNT001126,2024-12-01,SKU018,DC02,180,181
CNT001127,2024-12-01,SKU018,DC03,262,262
CNT001128,2024-12-01,SKU018,DC04,13,13
CNT001129,2024-12-01,SKU019,DC01,38,38
CNT001130,2024-12-01,SKU019,DC02,0,2
CNT001131,2024-12-01,SKU019,DC03,0,1
CNT001132,2024-12-01,SKU019,DC04,79,80
CNT001133,2024-12-01,SKU020,DC01,0,1
CNT001134,2024-12-01,SKU020,DC02,0,0
CNT001135,2024-12-01,SKU020,DC03,22,20
CNT001136,2024-12-01,SKU020,DC04,0,2
CNT001137,2024-12-01,SKU021,DC01,261,261
CNT001138,2024-12-01,SKU021,DC02,562,563
CNT001139,2024-12-01,SKU021,DC03,106,105
CNT001140,2024-12-01,SKU021,DC04,92,92
CNT001141,2024-12-01,SKU022,DC01,24,24
CNT001142,2024-12-01,SKU022,DC02,110,112
CNT001143,2024-12-01,SKU022,DC03,42,41
CNT001144,2024-12-01,SKU022,DC04,84,83
CNT001145,2024-12-01,SKU023,DC01,94,93
CNT001146,2024-12-01,SKU023,DC02,351,351
CNT001147,2024-12-01,SKU023,DC03,88,88
CNT001148,2024-12-01,SKU023,DC04,79,79
CNT001149,2024-12-01,SKU024,DC01,230,232
CNT001150,2024-12-01,SKU024,DC02,0,0
CNT001151,2024-12-01,SKU024,DC03,250,250
CNT001152,2024-12-01,SKU024,DC04,155,155
CNT001153,2025-01-01,SKU001,DC01,370,371
CNT001154,2025-01-01,SKU001,DC02,387,387
CNT001155,2025-01-01,SKU001,DC03,458,457
CNT001156,2025-01-01,SKU001,DC04,737,738
CNT001157,2025-01-01,SKU002,DC01,404,403
CNT001158,2025-01-01,SKU002,DC02,264,262
CNT001159,2025-01-01,SKU002,DC03,609,609
CNT001160,2025-01-01,SKU002,DC04,299,299
CNT001161,2025-01-01,SKU003,DC01,0,0
CNT001162,2025-01-01,SKU003,DC02,152,152
CNT001163,2025-01-01,SKU003,DC03,0,0
CNT001164,2025-01-01,SKU003,DC04,0,0
CNT001165,2025-01-01,SKU004,DC01,5,5
CNT001166,2025-01-01,SKU004,DC02,0,0
CNT001167,2025-01-01,SKU004,DC03,102,103
CNT001168,2025-01-01,SKU004,DC04,104,104
CNT001169,2025-01-01,SKU005,DC01,31,31
CNT001170,2025-01-01,SKU005,DC02,64,65
CNT001171,2025-01-01,SKU005,DC03,30,31
CNT001172,2025-01-01,SKU005,DC04,16,16
CNT001173,2025-01-01,SKU006,DC01,0,1
CNT001174,2025-01-01,SKU006,DC02,123,124
CNT001175,2025-01-01,SKU006,DC03,59,61
CNT001176,2025-01-01,SKU006,DC04,93,95
CNT001177,2025-01-01,SKU007,DC01,838,838
CNT001178,2025-01-01,SKU007,DC02,341,341
CNT001179,2025-01-01,SKU007,DC03,726,726
CNT001180,2025-01-01,SKU007,DC04,513,513
CNT001181,2025-01-01,SKU008,DC01,245,246
CNT001182,2025-01-01,SKU008,DC02,196,196
CNT001183,2025-01-01,SKU008,DC03,335,335
CNT001184,2025-01-01,SKU008,DC04,133,133
CNT001185,2025-01-01,SKU009,DC01,0,1
CNT001186,2025-01-01,SKU009,DC02,250,251
CNT001187,2025-01-01,SKU009,DC03,173,173
CNT001188,2025-01-01,SKU009,DC04,0,0
CNT001189,2025-01-01,SKU010,DC01,92,92
CNT001190,2025-01-01,SKU010,DC02,150,148
CNT001191,2025-01-01,SKU010,DC03,0,0
CNT001192,2025-01-01,SKU010,DC04,88,86
CNT001193,2025-01-01,SKU011,DC01,71,71
CNT001194,2025-01-01,SKU011,DC02,51,51
CNT001195,2025-01-01,SKU011,DC03,0,0
CNT001196,2025-01-01,SKU011,DC04,0,0
CNT001197,2025-01-01,SKU012,DC01,666,666
CNT001198,2025-01-01,SKU012,DC02,346,348
CNT001199,2025-01-01,SKU012,DC03,473,472
CNT001200,2025-01-01,SKU012,DC04,591,589
CNT001201,2025-01-01,SKU013,DC01,0,0
CNT001202,2025-01-01,SKU013,DC02,0,0
CNT001203,2025-01-01,SKU013,DC03,31,32
CNT001204,2025-01-01,SKU013,DC04,0,0
CNT001205,2025-01-01,SKU014,DC01,66,64
CNT001206,2025-01-01,SKU014,DC02,47,47
CNT001207,2025-01-01,SKU014,DC03,0,2
CNT001208,2025-01-01,SKU014,DC04,47,47
CNT001209,2025-01-01,SKU015,DC01,285,287
CNT001210,2025-01-01,SKU015,DC02,260,261
CNT001211,2025-01-01,SKU015,DC03,259,261
CNT001212,2025-01-01,SKU015,DC04,457,457
CNT001213,2025-01-01,SKU016,DC01,69,69
CNT001214,2025-01-01,SKU016,DC02,0,0
CNT001215,2025-01-01,SKU016,DC03,40,38
CNT001216,2025-01-01,SKU016,DC04,0,1
CNT001217,2025-01-01,SKU017,DC01,0,0
CNT001218,2025-01-01,SKU017,DC02,0,2
CNT001219,2025-01-01,SKU017,DC03,0,0
CNT001220,2025-01-01,SKU017,DC04,0,0
CNT001221,2025-01-01,SKU018,DC01,242,242
CNT001222,2025-01-01,SKU018,DC02,127,127
CNT001223,2025-01-01,SKU018,DC03,208,208
CNT001224,2025-01-01,SKU018,DC04,55,57
CNT001225,2025-01-01,SKU019,DC01,0,2
CNT001226,2025-01-01,SKU019,DC02,13,13
CNT001227,2025-01-01,SKU019,DC03,0,0
CNT001228,2025-01-01,SKU019,DC04,81,81
CNT001229,2025-01-01,SKU020,DC01,0,1
CNT001230,2025-01-01,SKU020,DC02,0,0
CNT001231,2025-01-01,SKU020,DC03,53,53
CNT001232,2025-01-01,SKU020,DC04,0,0
CNT001233,2025-01-01,SKU021,DC01,229,228
CNT001234,2025-01-01,SKU021,DC02,527,526
CNT001235,2025-01-01,SKU021,DC03,208,208
CNT001236,2025-01-01,SKU021,DC04,103,105
CNT001237,2025-01-01,SKU022,DC01,73,73
CNT001238,2025-01-01,SKU022,DC02,38,36
CNT001239,2025-01-01,SKU022,DC03,34,34
CNT001240,2025-01-01,SKU022,DC04,79,78
CNT001241,2025-01-01,SKU023,DC01,95,97
CNT001242,2025-01-01,SKU023,DC02,290,290
CNT001243,2025-01-01,SKU023,DC03,24,24
CNT001244,2025-01-01,SKU023,DC04,98,98
CNT001245,2025-01-01,SKU024,DC01,246,244
CNT001246,2025-01-01,SKU024,DC02,159,157
CNT001247,2025-01-01,SKU024,DC03,280,280
CNT001248,2025-01-01,SKU024,DC04,109,109
CNT001249,2025-02-01,SKU001,DC01,357,357
CNT001250,2025-02-01,SKU001,DC02,381,381
CNT001251,2025-02-01,SKU001,DC03,448,447
CNT001252,2025-02-01,SKU001,DC04,727,729
CNT001253,2025-02-01,SKU002,DC01,424,423
CNT001254,2025-02-01,SKU002,DC02,268,267
CNT001255,2025-02-01,SKU002,DC03,658,656
CNT001256,2025-02-01,SKU002,DC04,326,324
CNT001257,2025-02-01,SKU003,DC01,0,0
CNT001258,2025-02-01,SKU003,DC02,90,90
CNT001259,2025-02-01,SKU003,DC03,0,0
CNT001260,2025-02-01,SKU003,DC04,129,131
CNT001261,2025-02-01,SKU004,DC01,0,0
CNT001262,2025-02-01,SKU004,DC02,39,39
CNT001263,2025-02-01,SKU004,DC03,35,33
CNT001264,2025-02-01,SKU004,DC04,54,54
CNT001265,2025-02-01,SKU005,DC01,66,68
CNT001266,2025-02-01,SKU005,DC02,0,1
CNT001267,2025-02-01,SKU005,DC03,0,0
CNT001268,2025-02-01,SKU005,DC04,0,0
CNT001269,2025-02-01,SKU006,DC01,44,44
CNT001270,2025-02-01,SKU006,DC02,103,104
CNT001271,2025-02-01,SKU006,DC03,3,4
CNT001272,2025-02-01,SKU006,DC04,27,26
CNT001273,2025-02-01,SKU007,DC01,897,899
CNT001274,2025-02-01,SKU007,DC02,426,424
CNT001275,2025-02-01,SKU007,DC03,832,834
CNT001276,2025-02-01,SKU007,DC04,528,526
CNT001277,2025-02-01,SKU008,DC01,283,283
CNT001278,2025-02-01,SKU008,DC02,166,168
CNT001279,2025-02-01,SKU008,DC03,360,362
CNT001280,2025-02-01,SKU008,DC04,94,94
CNT001281,2025-02-01,SKU009,DC01,107,108
CNT001282,2025-02-01,SKU009,DC02,223,223
CNT001283,2025-02-01,SKU009,DC03,126,127
CNT001284,2025-02-01,SKU009,DC04,125,123
CNT001285,2025-02-01,SKU010,DC01,15,15
CNT001286,2025-02-01,SKU010,DC02,133,133
CNT001287,2025-02-01,SKU010,DC03,0,0
CNT001288,2025-02-01,SKU010,DC04,12,12
CNT001289,2025-02-01,SKU011,DC01,57,58
CNT001290,2025-02-01,SKU011,DC02,37,35
CNT001291,2025-02-01,SKU011,DC03,0,0
CNT001292,2025-02-01,SKU011,DC04,0,2
CNT001293,2025-02-01,SKU012,DC01,704,702
CNT001294,2025-02-01,SKU012,DC02,346,346
CNT001295,2025-02-01,SKU012,DC03,499,499
CNT001296,2025-02-01,SKU012,DC04,596,594
CNT001297,2025-02-01,SKU013,DC01,9,9
CNT001298,2025-02-01,SKU013,DC02,0,2
CNT001299,2025-02-01,SKU013,DC03,18,18
CNT001300,2025-02-01,SKU013,DC04,0,0
CNT001301,2025-02-01,SKU014,DC01,212,212
CNT001302,2025-02-01,SKU014,DC02,0,0
CNT001303,2025-02-01,SKU014,DC03,29,30
CNT001304,2025-02-01,SKU014,DC04,41,41
CNT001305,2025-02-01,SKU015,DC01,304,304
CNT001306,2025-02-01,SKU015,DC02,319,321
CNT001307,2025-02-01,SKU015,DC03,249,247
CNT001308,2025-02-01,SKU015,DC04,471,471
CNT001309,2025-02-01,SKU016,DC01,63,63
CNT001310,2025-02-01,SKU016,DC02,0,0
CNT001311,2025-02-01,SKU016,DC03,12,11
CNT001312,2025-02-01,SKU016,DC04,12,10
CNT001313,2025-02-01,SKU017,DC01,0,0
CNT001314,2025-02-01,SKU017,DC02,0,0
CNT001315,2025-02-01,SKU017,DC03,0,0
CNT001316,2025-02-01,SKU017,DC04,0,1
CNT001317,2025-02-01,SKU018,DC01,205,205
CNT001318,2025-02-01,SKU018,DC02,66,67
CNT001319,2025-02-01,SKU018,DC03,200,200
CNT001320,2025-02-01,SKU018,DC04,59,61
CNT001321,2025-02-01,SKU019,DC01,59,59
CNT001322,2025-02-01,SKU019,DC02,0,0
CNT001323,2025-02-01,SKU019,DC03,46,47
CNT001324,2025-02-01,SKU019,DC04,18,18
CNT001325,2025-02-01,SKU020,DC01,0,0
CNT001326,2025-02-01,SKU020,DC02,49,49
CNT001327,2025-02-01,SKU020,DC03,0,0
CNT001328,2025-02-01,SKU020,DC04,0,2
CNT001329,2025-02-01,SKU021,DC01,252,252
CNT001330,2025-02-01,SKU021,DC02,549,547
CNT001331,2025-02-01,SKU021,DC03,170,170
CNT001332,2025-02-01,SKU021,DC04,72,70
CNT001333,2025-02-01,SKU022,DC01,0,0
CNT001334,2025-02-01,SKU022,DC02,0,0
CNT001335,2025-02-01,SKU022,DC03,26,24
CNT001336,2025-02-01,SKU022,DC04,34,34
CNT001337,2025-02-01,SKU023,DC01,70,70
CNT001338,2025-02-01,SKU023,DC02,406,408
CNT001339,2025-02-01,SKU023,DC03,43,43
CNT001340,2025-02-01,SKU023,DC04,81,80
CNT001341,2025-02-01,SKU024,DC01,422,422
CNT001342,2025-02-01,SKU024,DC02,159,159
CNT001343,2025-02-01,SKU024,DC03,285,285
CNT001344,2025-02-01,SKU024,DC04,63,61
CNT001345,2025-03-01,SKU001,DC01,403,403
CNT001346,2025-03-01,SKU001,DC02,420,418
CNT001347,2025-03-01,SKU001,DC03,510,511
CNT001348,2025-03-01,SKU001,DC04,798,798
CNT001349,2025-03-01,SKU002,DC01,583,583
CNT001350,2025-03-01,SKU002,DC02,250,250
CNT001351,2025-03-01,SKU002,DC03,704,704
CNT001352,2025-03-01,SKU002,DC04,306,306
CNT001353,2025-03-01,SKU003,DC01,0,0
CNT001354,2025-03-01,SKU003,DC02,59,59
CNT001355,2025-03-01,SKU003,DC03,13,11
CNT001356,2025-03-01,SKU003,DC04,171,170
CNT001357,2025-03-01,SKU004,DC01,107,106
CNT001358,2025-03-01,SKU004,DC02,0,0
CNT001359,2025-03-01,SKU004,DC03,60,59
CNT001360,2025-03-01,SKU004,DC04,14,16
CNT001361,2025-03-01,SKU005,DC01,61,61
CNT001362,2025-03-01,SKU005,DC02,0,0
CNT001363,2025-03-01,SKU005,DC03,21,23
CNT001364,2025-03-01,SKU005,DC04,82,82
CNT001365,2025-03-01,SKU006,DC01,49,48
CNT001366,2025-03-01,SKU006,DC02,110,112
CNT001367,2025-03-01,SKU006,DC03,22,20
CNT001368,2025-03-01,SKU006,DC04,58,57
CNT001369,2025-03-01,SKU007,DC01,894,895
CNT001370,2025-03-01,SKU007,DC02,425,425
CNT001371,2025-03-01,SKU007,DC03,868,867
CNT001372,2025-03-01,SKU007,DC04,527,525
CNT001373,2025-03-01,SKU008,DC01,290,291
CNT001374,2025-03-01,SKU008,DC02,131,133
CNT001375,2025-03-01,SKU008,DC03,446,445
CNT001376,2025-03-01,SKU008,DC04,61,63
CNT001377,2025-03-01,SKU009,DC01,98,100
CNT001378,2025-03-01,SKU009,DC02,255,255
CNT001379,2025-03-01,SKU009,DC03,167,169
CNT001380,2025-03-01,SKU009,DC04,114,114
CNT001381,2025-03-01,SKU010,DC01,0,2
CNT001382,2025-03-01,SKU010,DC02,164,164
CNT001383,2025-03-01,SKU010,DC03,26,25
CNT001384,2025-03-01,SKU010,DC04,0,2
CNT001385,2025-03-01,SKU011,DC01,0,0
CNT001386,2025-03-01,SKU011,DC02,46,46
CNT001387,2025-03-01,SKU011,DC03,30,30
CNT001388,2025-03-01,SKU011,DC04,0,0
CNT001389,2025-03-01,SKU012,DC01,790,788
CNT001390,2025-03-01,SKU012,DC02,332,332
CNT001391,2025-03-01,SKU012,DC03,621,623
CNT001392,2025-03-01,SKU012,DC04,624,622
CNT001393,2025-03-01,SKU013,DC01,41,43
CNT001394,2025-03-01,SKU013,DC02,106,106
CNT001395,2025-03-01,SKU013,DC03,119,119
CNT001396,2025-03-01,SKU013,DC04,57,57
CNT001397,2025-03-01,SKU014,DC01,204,205
CNT001398,2025-03-01,SKU014,DC02,0,0
CNT001399,2025-03-01,SKU014,DC03,11,12
CNT001400,2025-03-01,SKU014,DC04,0,2
CNT001401,2025-03-01,SKU015,DC01,354,356
CNT001402,2025-03-01,SKU015,DC02,344,343
CNT001403,2025-03-01,SKU015,DC03,238,238
CNT001404,2025-03-01,SKU015,DC04,598,598
CNT001405,2025-03-01,SKU016,DC01,43,43
CNT001406,2025-03-01,SKU016,DC02,0,2
CNT001407,2025-03-01,SKU016,DC03,0,0
CNT001408,2025-03-01,SKU016,DC04,0,0
CNT001409,2025-03-01,SKU017,DC01,75,73
CNT001410,2025-03-01,SKU017,DC02,36,37
CNT001411,2025-03-01,SKU017,DC03,0,0
CNT001412,2025-03-01,SKU017,DC04,0,0
CNT001413,2025-03-01,SKU018,DC01,156,157
CNT001414,2025-03-01,SKU018,DC02,59,61
CNT001415,2025-03-01,SKU018,DC03,177,177
CNT001416,2025-03-01,SKU018,DC04,39,39
CNT001417,2025-03-01,SKU019,DC01,12,11
CNT001418,2025-03-01,SKU019,DC02,0,0
CNT001419,2025-03-01,SKU019,DC03,200,200
CNT001420,2025-03-01,SKU019,DC04,0,0
CNT001421,2025-03-01,SKU020,DC01,0,0
CNT001422,2025-03-01,SKU020,DC02,40,40
CNT001423,2025-03-01,SKU020,DC03,0,0
CNT001424,2025-03-01,SKU020,DC04,91,91
CNT001425,2025-03-01,SKU021,DC01,218,218
CNT001426,2025-03-01,SKU021,DC02,517,517
CNT001427,2025-03-01,SKU021,DC03,187,185
CNT001428,2025-03-01,SKU021,DC04,81,80
CNT001429,2025-03-01,SKU022,DC01,0,0
CNT001430,2025-03-01,SKU022,DC02,0,0
CNT001431,2025-03-01,SKU022,DC03,0,0
CNT001432,2025-03-01,SKU022,DC04,47,47
CNT001433,2025-03-01,SKU023,DC01,72,70
CNT001434,2025-03-01,SKU023,DC02,485,485
CNT001435,2025-03-01,SKU023,DC03,0,0
CNT001436,2025-03-01,SKU023,DC04,99,101
CNT001437,2025-03-01,SKU024,DC01,387,387
CNT001438,2025-03-01,SKU024,DC02,209,207
CNT001439,2025-03-01,SKU024,DC03,247,245
CNT001440,2025-03-01,SKU024,DC04,97,99
CNT001441,2025-04-01,SKU001,DC01,491,493
CNT001442,2025-04-01,SKU001,DC02,407,407
CNT001443,2025-04-01,SKU001,DC03,551,553
CNT001444,2025-04-01,SKU001,DC04,830,832
CNT001445,2025-04-01,SKU002,DC01,615,615
CNT001446,2025-04-01,SKU002,DC02,232,232
CNT001447,2025-04-01,SKU002,DC03,745,745
CNT001448,2025-04-01,SKU002,DC04,298,296
CNT001449,2025-04-01,SKU003,DC01,0,0
CNT001450,2025-04-01,SKU003,DC02,60,58
CNT001451,2025-04-01,SKU003,DC03,35,33
CNT001452,2025-04-01,SKU003,DC04,107,106
CNT001453,2025-04-01,SKU004,DC01,114,113
CNT001454,2025-04-01,SKU004,DC02,57,57
CNT001455,2025-04-01,SKU004,DC03,0,0
CNT001456,2025-04-01,SKU004,DC04,24,24
CNT001457,2025-04-01,SKU005,DC01,177,177
CNT001458,2025-04-01,SKU005,DC02,0,0
CNT001459,2025-04-01,SKU005,DC03,0,0
CNT001460,2025-04-01,SKU005,DC04,25,24
CNT001461,2025-04-01,SKU006,DC01,75,74
CNT001462,2025-04-01,SKU006,DC02,91,90
CNT001463,2025-04-01,SKU006,DC03,0,0
CNT001464,2025-04-01,SKU006,DC04,0,2
CNT001465,2025-04-01,SKU007,DC01,891,893
CNT001466,2025-04-01,SKU007,DC02,424,424
CNT001467,2025-04-01,SKU007,DC03,938,940
CNT001468,2025-04-01,SKU007,DC04,627,627
CNT001469,2025-04-01,SKU008,DC01,332,332
CNT001470,2025-04-01,SKU008,DC02,88,88
CNT001471,2025-04-01,SKU008,DC03,448,448
CNT001472,2025-04-01,SKU008,DC04,22,20
CNT001473,2025-04-01,SKU009,DC01,80,82
CNT001474,2025-04-01,SKU009,DC02,324,326
CNT001475,2025-04-01,SKU009,DC03,241,240
CNT001476,2025-04-01,SKU009,DC04,66,68
CNT001477,2025-04-01,SKU010,DC01,0,0
CNT001478,2025-04-01,SKU010,DC02,222,222
CNT001479,2025-04-01,SKU010,DC03,0,0
CNT001480,2025-04-01,SKU010,DC04,0,0
CNT001481,2025-04-01,SKU011,DC01,72,70
CNT001482,2025-04-01,SKU011,DC02,38,38
CNT001483,2025-04-01,SKU011,DC03,0,0
CNT001484,2025-04-01,SKU011,DC04,106,106
CNT001485,2025-04-01,SKU012,DC01,840,839
CNT001486,2025-04-01,SKU012,DC02,314,315
CNT001487,2025-04-01,SKU012,DC03,646,646
CNT001488,2025-04-01,SKU012,DC04,605,604
CNT001489,2025-04-01,SKU013,DC01,2,1
CNT001490,2025-04-01,SKU013,DC02,89,89
CNT001491,2025-04-01,SKU013,DC03,34,32
CNT001492,2025-04-01,SKU013,DC04,36,35
CNT001493,2025-04-01,SKU014,DC01,204,204
CNT001494,2025-04-01,SKU014,DC02,16,14
CNT001495,2025-04-01,SKU014,DC03,27,29
CNT001496,2025-04-01,SKU014,DC04,0,1
CNT001497,2025-04-01,SKU015,DC01,346,348
CNT001498,2025-04-01,SKU015,DC02,362,363
CNT001499,2025-04-01,SKU015,DC03,285,285
CNT001500,2025-04-01,SKU015,DC04,731,732
CNT001501,2025-04-01,SKU016,DC01,14,14
CNT001502,2025-04-01,SKU016,DC02,0,1
CNT001503,2025-04-01,SKU016,DC03,52,51
CNT001504,2025-04-01,SKU016,DC04,0,0
CNT001505,2025-04-01,SKU017,DC01,71,71
CNT001506,2025-04-01,SKU017,DC02,0,0
CNT001507,2025-04-01,SKU017,DC03,75,76
CNT001508,2025-04-01,SKU017,DC04,2,3
CNT001509,2025-04-01,SKU018,DC01,141,139
CNT001510,2025-04-01,SKU018,DC02,142,142
CNT001511,2025-04-01,SKU018,DC03,127,129
CNT001512,2025-04-01,SKU018,DC04,38,39
CNT001513,2025-04-01,SKU019,DC01,0,0
CNT001514,2025-04-01,SKU019,DC02,0,0
CNT001515,2025-04-01,SKU019,DC03,132,131
CNT001516,2025-04-01,SKU019,DC04,0,0
CNT001517,2025-04-01,SKU020,DC01,0,0
CNT001518,2025-04-01,SKU020,DC02,13,15
CNT001519,2025-04-01,SKU020,DC03,28,28
CNT001520,2025-04-01,SKU020,DC04,116,116
CNT001521,2025-04-01,SKU021,DC01,202,202
CNT001522,2025-04-01,SKU021,DC02,485,486
CNT001523,2025-04-01,SKU021,DC03,313,313
CNT001524,2025-04-01,SKU021,DC04,134,132
CNT001525,2025-04-01,SKU022,DC01,0,2
CNT001526,2025-04-01,SKU022,DC02,0,0
CNT001527,2025-04-01,SKU022,DC03,81,83
CNT001528,2025-04-01,SKU022,DC04,20,22
CNT001529,2025-04-01,SKU023,DC01,77,76
CNT001530,2025-04-01,SKU023,DC02,423,423
CNT001531,2025-04-01,SKU023,DC03,28,28
CNT001532,2025-04-01,SKU023,DC04,122,122
CNT001533,2025-04-01,SKU024,DC01,362,362
CNT001534,2025-04-01,SKU024,DC02,192,192
CNT001535,2025-04-01,SKU024,DC03,269,268
CNT001536,2025-04-01,SKU024,DC04,53,55
CNT001537,2025-05-01,SKU001,DC01,481,480
CNT001538,2025-05-01,SKU001,DC02,408,408
CNT001539,2025-05-01,SKU001,DC03,539,539
CNT001540,2025-05-01,SKU001,DC04,865,867
CNT001541,2025-05-01,SKU002,DC01,685,683
CNT001542,2025-05-01,SKU002,DC02,278,278
CNT001543,2025-05-01,SKU002,DC03,797,795
CNT001544,2025-05-01,SKU002,DC04,388,388
CNT001545,2025-05-01,SKU003,DC01,40,40
CNT001546,2025-05-01,SKU003,DC02,17,17
CNT001547,2025-05-01,SKU003,DC03,18,18
CNT001548,2025-05-01,SKU003,DC04,83,84
CNT001549,2025-05-01,SKU004,DC01,95,96
CNT001550,2025-05-01,SKU004,DC02,110,112
CNT001551,2025-05-01,SKU004,DC03,100,102
CNT001552,2025-05-01,SKU004,DC04,61,60
CNT001553,2025-05-01,SKU005,DC01,202,202
CNT001554,2025-05-01,SKU005,DC02,0,0
CNT001555,2025-05-01,SKU005,DC03,47,48
CNT001556,2025-05-01,SKU005,DC04,0,0
CNT001557,2025-05-01,SKU006,DC01,144,144
CNT001558,2025-05-01,SKU006,DC02,1,0
CNT001559,2025-05-01,SKU006,DC03,0,0
CNT001560,2025-05-01,SKU006,DC04,0,2
CNT001561,2025-05-01,SKU007,DC01,998,999
CNT001562,2025-05-01,SKU007,DC02,422,424
CNT001563,2025-05-01,SKU007,DC03,982,984
CNT001564,2025-05-01,SKU007,DC04,640,642
CNT001565,2025-05-01,SKU008,DC01,437,436
CNT001566,2025-05-01,SKU008,DC02,56,55
CNT001567,2025-05-01,SKU008,DC03,416,416
CNT001568,2025-05-01,SKU008,DC04,0,0
CNT001569,2025-05-01,SKU009,DC01,151,151
CNT001570,2025-05-01,SKU009,DC02,280,278
CNT001571,2025-05-01,SKU009,DC03,291,289
CNT001572,2025-05-01,SKU009,DC04,19,18
CNT001573,2025-05-01,SKU010,DC01,0,0
CNT001574,2025-05-01,SKU010,DC02,234,235
CNT001575,2025-05-01,SKU010,DC03,2,1
CNT001576,2025-05-01,SKU010,DC04,0,0
CNT001577,2025-05-01,SKU011,DC01,148,148
CNT001578,2025-05-01,SKU011,DC02,53,52
CNT001579,2025-05-01,SKU011,DC03,0,0
CNT001580,2025-05-01,SKU011,DC04,41,43
CNT001581,2025-05-01,SKU012,DC01,827,827
CNT001582,2025-05-01,SKU012,DC02,297,295
CNT001583,2025-05-01,SKU012,DC03,627,627
CNT001584,2025-05-01,SKU012,DC04,592,592
CNT001585,2025-05-01,SKU013,DC01,0,2
CNT001586,2025-05-01,SKU013,DC02,0,0
CNT001587,2025-05-01,SKU013,DC03,14,16
CNT001588,2025-05-01,SKU013,DC04,45,45
CNT001589,2025-05-01,SKU014,DC01,131,130
CNT001590,2025-05-01,SKU014,DC02,20,20
CNT001591,2025-05-01,SKU014,DC03,6,6
CNT001592,2025-05-01,SKU014,DC04,124,124
CNT001593,2025-05-01,SKU015,DC01,522,522
CNT001594,2025-05-01,SKU015,DC02,355,355
CNT001595,2025-05-01,SKU015,DC03,333,334
CNT001596,2025-05-01,SKU015,DC04,870,869
CNT001597,2025-05-01,SKU016,DC01,71,71
CNT001598,2025-05-01,SKU016,DC02,0,1
CNT001599,2025-05-01,SKU016,DC03,32,33
CNT001600,2025-05-01,SKU016,DC04,0,1
CNT001601,2025-05-01,SKU017,DC01,29,29
CNT001602,2025-05-01,SKU017,DC02,120,121
CNT001603,2025-05-01,SKU017,DC03,116,116
CNT001604,2025-05-01,SKU017,DC04,0,0
CNT001605,2025-05-01,SKU018,DC01,93,93
CNT001606,2025-05-01,SKU018,DC02,163,163
CNT001607,2025-05-01,SKU018,DC03,147,145
CNT001608,2025-05-01,SKU018,DC04,24,24
CNT001609,2025-05-01,SKU019,DC01,0,0
CNT001610,2025-05-01,SKU019,DC02,0,0
