snapshot_date,sku,location_id,opening_quantity,units_sold,units_received,closing_quantity
2024-12-06,SKU012,DC02,298,1,0,297
2024-12-06,SKU012,DC03,442,0,0,442
2024-12-06,SKU012,DC04,609,0,0,609
2024-12-06,SKU013,DC01,0,0,0,0
2024-12-06,SKU013,DC02,33,3,0,30
2024-12-06,SKU013,DC03,0,0,0,0
2024-12-06,SKU013,DC04,0,0,0,0
2024-12-06,SKU014,DC01,43,2,55,96
2024-12-06,SKU014,DC02,0,0,0,0
2024-12-06,SKU014,DC03,0,0,0,0
2024-12-06,SKU014,DC04,0,0,0,0
2024-12-06,SKU015,DC01,295,1,0,294
2024-12-06,SKU015,DC02,277,1,0,276
2024-12-06,SKU015,DC03,269,1,0,268
2024-12-06,SKU015,DC04,395,0,0,395
2024-12-06,SKU016,DC01,0,0,0,0
2024-12-06,SKU016,DC02,0,0,0,0
2024-12-06,SKU016,DC03,119,3,0,116
2024-12-06,SKU016,DC04,0,0,0,0
2024-12-06,SKU017,DC01,0,0,0,0
2024-12-06,SKU017,DC02,32,3,0,29
2024-12-06,SKU017,DC03,0,0,0,0
2024-12-06,SKU017,DC04,3,3,0,0
2024-12-06,SKU018,DC01,273,3,0,270
2024-12-06,SKU018,DC02,172,3,0,169
2024-12-06,SKU018,DC03,257,2,0,255
2024-12-06,SKU018,DC04,5,2,0,3
2024-12-06,SKU019,DC01,58,1,0,57
2024-12-06,SKU019,DC02,0,0,0,0
2024-12-06,SKU019,DC03,0,0,0,0
2024-12-06,SKU019,DC04,71,0,0,71
2024-12-06,SKU020,DC01,0,0,0,0
2024-12-06,SKU020,DC02,0,0,0,0
2024-12-06,SKU020,DC03,14,2,0,12
2024-12-06,SKU020,DC04,0,0,0,0
2024-12-06,SKU021,DC01,258,1,0,257
2024-12-06,SKU021,DC02,556,1,0,555
2024-12-06,SKU021,DC03,102,2,0,100
2024-12-06,SKU021,DC04,89,2,0,87
2024-12-06,SKU022,DC01,3,3,0,0
2024-12-06,SKU022,DC02,94,6,0,88
2024-12-06,SKU022,DC03,102,4,0,98
2024-12-06,SKU022,DC04,120,6,0,114
2024-12-06,SKU023,DC01,84,3,0,81
2024-12-06,SKU023,DC02,341,1,0,340
2024-12-06,SKU023,DC03,79,0,0,79
2024-12-06,SKU023,DC04,71,2,0,69
2024-12-06,SKU024,DC01,225,2,0,223
2024-12-06,SKU024,DC02,0,0,0,0
2024-12-06,SKU024,DC03,323,1,0,322
2024-12-06,SKU024,DC04,148,1,0,147
2024-12-07,SKU001,DC01,302,0,0,302
2024-12-07,SKU001,DC02,363,0,0,363
2024-12-07,SKU001,DC03,404,0,0,404
2024-12-07,SKU001,DC04,694,0,0,694
2024-12-07,SKU002,DC01,423,1,0,422
2024-12-07,SKU002,DC02,280,1,0,279
2024-12-07,SKU002,DC03,533,0,0,533
2024-12-07,SKU002,DC04,315,1,0,314
2024-12-07,SKU003,DC01,0,0,0,0
2024-12-07,SKU003,DC02,121,2,0,119
2024-12-07,SKU003,DC03,33,1,0,32
2024-12-07,SKU003,DC04,0,0,0,0
2024-12-07,SKU004,DC01,9,1,0,8
2024-12-07,SKU004,DC02,0,0,0,0
2024-12-07,SKU004,DC03,149,1,0,148
2024-12-07,SKU004,DC04,67,2,0,65
2024-12-07,SKU005,DC01,0,0,0,0
2024-12-07,SKU005,DC02,0,0,0,0
2024-12-07,SKU005,DC03,0,0,0,0
2024-12-07,SKU005,DC04,4,3,0,1
2024-12-07,SKU006,DC01,0,0,0,0
2024-12-07,SKU006,DC02,180,3,0,177
2024-12-07,SKU006,DC03,110,1,0,109
2024-12-07,SKU006,DC04,13,5,0,8
2024-12-07,SKU007,DC01,839,0,0,839
2024-12-07,SKU007,DC02,308,0,0,308
2024-12-07,SKU007,DC03,672,0,0,672
2024-12-07,SKU007,DC04,460,0,0,460
2024-12-07,SKU008,DC01,177,2,0,175
2024-12-07,SKU008,DC02,124,0,0,124
2024-12-07,SKU008,DC03,199,2,0,197
2024-12-07,SKU008,DC04,112,1,0,111
2024-12-07,SKU009,DC01,29,2,0,27
2024-12-07,SKU009,DC02,246,3,0,243
2024-12-07,SKU009,DC03,132,1,0,131
2024-12-07,SKU009,DC04,0,0,0,0
2024-12-07,SKU010,DC01,158,3,0,155
2024-12-07,SKU010,DC02,126,3,0,123
2024-12-07,SKU010,DC03,16,3,0,13
2024-12-07,SKU010,DC04,107,2,49,154
2024-12-07,SKU011,DC01,0,0,0,0
2024-12-07,SKU011,DC02,0,0,0,0
2024-12-07,SKU011,DC03,26,3,0,23
2024-12-07,SKU011,DC04,0,0,0,0
2024-12-07,SKU012,DC01,557,0,0,557
2024-12-07,SKU012,DC02,297,1,0,296
2024-12-07,SKU012,DC03,442,0,0,442
2024-12-07,SKU012,DC04,609,1,0,608
2024-12-07,SKU013,DC01,0,0,0,0
2024-12-07,SKU013,DC02,30,3,0,27
2024-12-07,SKU013,DC03,0,0,0,0
2024-12-07,SKU013,DC04,0,0,0,0
2024-12-07,SKU014,DC01,96,1,0,95
2024-12-07,SKU014,DC02,0,0,0,0
2024-12-07,SKU014,DC03,0,0,0,0
2024-12-07,SKU014,DC04,0,0,0,0
2024-12-07,SKU015,DC01,294,0,0,294
2024-12-07,SKU015,DC02,276,0,0,276
2024-12-07,SKU015,DC03,268,1,0,267
2024-12-07,SKU015,DC04,395,1,0,394
2024-12-07,SKU016,DC01,0,0,0,0
2024-12-07,SKU016,DC02,0,0,0,0
2024-12-07,SKU016,DC03,116,6,0,110
2024-12-07,SKU016,DC04,0,0,0,0
2024-12-07,SKU017,DC01,0,0,0,0
2024-12-07,SKU017,DC02,29,0,0,29
2024-12-07,SKU017,DC03,0,0,0,0
2024-12-07,SKU017,DC04,0,0,0,0
2024-12-07,SKU018,DC01,270,2,0,268
2024-12-07,SKU018,DC02,169,2,0,167
2024-12-07,SKU018,DC03,255,0,0,255
2024-12-07,SKU018,DC04,3,1,0,2
2024-12-07,SKU019,DC01,57,3,0,54
2024-12-07,SKU019,DC02,0,0,0,0
2024-12-07,SKU019,DC03,0,0,0,0
2024-12-07,SKU019,DC04,71,3,0,68
2024-12-07,SKU020,DC01,0,0,0,0
2024-12-07,SKU020,DC02,0,0,0,0
2024-12-07,SKU020,DC03,12,1,0,11
2024-12-07,SKU020,DC04,0,0,0,0
2024-12-07,SKU021,DC01,257,1,0,256
2024-12-07,SKU021,DC02,555,1,0,554
2024-12-07,SKU021,DC03,100,1,0,99
2024-12-07,SKU021,DC04,87,1,48,134
2024-12-07,SKU022,DC01,0,0,41,41
2024-12-07,SKU022,DC02,88,7,0,81
2024-12-07,SKU022,DC03,98,2,0,96
2024-12-07,SKU022,DC04,114,3,0,111
2024-12-07,SKU023,DC01,81,2,0,79
2024-12-07,SKU023,DC02,340,3,0,337
2024-12-07,SKU023,DC03,79,2,0,77
2024-12-07,SKU023,DC04,69,2,57,124
2024-12-07,SKU024,DC01,223,1,0,222
2024-12-07,SKU024,DC02,0,0,28,28
2024-12-07,SKU024,DC03,322,1,0,321
2024-12-07,SKU024,DC04,147,1,0,146
2024-12-08,SKU001,DC01,302,1,0,301
2024-12-08,SKU001,DC02,363,0,0,363
2024-12-08,SKU001,DC03,404,0,0,404
2024-12-08,SKU001,DC04,694,0,0,694
2024-12-08,SKU002,DC01,422,0,0,422
2024-12-08,SKU002,DC02,279,0,0,279
2024-12-08,SKU002,DC03,533,0,0,533
2024-12-08,SKU002,DC04,314,1,0,313
2024-12-08,SKU003,DC01,0,0,0,0
2024-12-08,SKU003,DC02,119,1,0,118
2024-12-08,SKU003,DC03,32,2,0,30
2024-12-08,SKU003,DC04,0,0,0,0
2024-12-08,SKU004,DC01,8,2,0,6
2024-12-08,SKU004,DC02,0,0,0,0
2024-12-08,SKU004,DC03,148,1,0,147
2024-12-08,SKU004,DC04,65,2,0,63
2024-12-08,SKU005,DC01,0,0,0,0
2024-12-08,SKU005,DC02,0,0,0,0
2024-12-08,SKU005,DC03,0,0,0,0
2024-12-08,SKU005,DC04,1,1,0,0
2024-12-08,SKU006,DC01,0,0,0,0
2024-12-08,SKU006,DC02,177,1,0,176
2024-12-08,SKU006,DC03,109,3,0,106
2024-12-08,SKU006,DC04,8,2,0,6
2024-12-08,SKU007,DC01,839,0,0,839
2024-12-08,SKU007,DC02,308,0,0,308
2024-12-08,SKU007,DC03,672,0,0,672
2024-12-08,SKU007,DC04,460,0,0,460
2024-12-08,SKU008,DC01,175,1,0,174
2024-12-08,SKU008,DC02,124,1,0,123
2024-12-08,SKU008,DC03,197,1,59,255
2024-12-08,SKU008,DC04,111,1,0,110
2024-12-08,SKU009,DC01,27,1,0,26
2024-12-08,SKU009,DC02,243,2,0,241
2024-12-08,SKU009,DC03,131,1,0,130
2024-12-08,SKU009,DC04,0,0,0,0
2024-12-08,SKU010,DC01,155,2,0,153
2024-12-08,SKU010,DC02,123,1,49,171
2024-12-08,SKU010,DC03,13,2,0,11
2024-12-08,SKU010,DC04,154,2,0,152
2024-12-08,SKU011,DC01,0,0,0,0
2024-12-08,SKU011,DC02,0,0,0,0
2024-12-08,SKU011,DC03,23,2,0,21
2024-12-08,SKU011,DC04,0,0,0,0
2024-12-08,SKU012,DC01,557,1,0,556
2024-12-08,SKU012,DC02,296,1,0,295
2024-12-08,SKU012,DC03,442,1,0,441
2024-12-08,SKU012,DC04,608,0,0,608
2024-12-08,SKU013,DC01,0,0,0,0
2024-12-08,SKU013,DC02,27,3,0,24
2024-12-08,SKU013,DC03,0,0,0,0
2024-12-08,SKU013,DC04,0,0,0,0
2024-12-08,SKU014,DC01,95,2,0,93
2024-12-08,SKU014,DC02,0,0,0,0
2024-12-08,SKU014,DC03,0,0,0,0
2024-12-08,SKU014,DC04,0,0,60,60
2024-12-08,SKU015,DC01,294,0,0,294
2024-12-08,SKU015,DC02,276,1,0,275
2024-12-08,SKU015,DC03,267,1,0,266
2024-12-08,SKU015,DC04,394,0,0,394
2024-12-08,SKU016,DC01,0,0,0,0
2024-12-08,SKU016,DC02,0,0,0,0
2024-12-08,SKU016,DC03,110,4,0,106
2024-12-08,SKU016,DC04,0,0,0,0
2024-12-08,SKU017,DC01,0,0,0,0
2024-12-08,SKU017,DC02,29,4,0,25
2024-12-08,SKU017,DC03,0,0,0,0
2024-12-08,SKU017,DC04,0,0,0,0
2024-12-08,SKU018,DC01,268,3,0,265
2024-12-08,SKU018,DC02,167,2,0,165
2024-12-08,SKU018,DC03,255,1,0,254
2024-12-08,SKU018,DC04,2,1,0,1
2024-12-08,SKU019,DC01,54,3,0,51
2024-12-08,SKU019,DC02,0,0,0,0
2024-12-08,SKU019,DC03,0,0,0,0
2024-12-08,SKU019,DC04,68,2,0,66
2024-12-08,SKU020,DC01,0,0,0,0
2024-12-08,SKU020,DC02,0,0,0,0
2024-12-08,SKU020,DC03,11,3,0,8
2024-12-08,SKU020,DC04,0,0,0,0
2024-12-08,SKU021,DC01,256,1,0,255
2024-12-08,SKU021,DC02,554,1,0,553
2024-12-08,SKU021,DC03,99,1,0,98
2024-12-08,SKU021,DC04,134,1,0,133
2024-12-08,SKU022,DC01,41,4,0,37
2024-12-08,SKU022,DC02,81,6,0,75
2024-12-08,SKU022,DC03,96,4,0,92
2024-12-08,SKU022,DC04,111,4,0,107
2024-12-08,SKU023,DC01,79,2,0,77
2024-12-08,SKU023,DC02,337,2,0,335
2024-12-08,SKU023,DC03,77,2,0,75
2024-12-08,SKU023,DC04,124,1,0,123
2024-12-08,SKU024,DC01,222,0,0,222
2024-12-08,SKU024,DC02,28,1,0,27
2024-12-08,SKU024,DC03,321,2,0,319
2024-12-08,SKU024,DC04,146,3,0,143
2024-12-09,SKU001,DC01,301,0,0,301
2024-12-09,SKU001,DC02,363,0,0,363
2024-12-09,SKU001,DC03,404,0,0,404
2024-12-09,SKU001,DC04,694,1,0,693
2024-12-09,SKU002,DC01,422,1,0,421
2024-12-09,SKU002,DC02,279,1,0,278
2024-12-09,SKU002,DC03,533,1,0,532
2024-12-09,SKU002,DC04,313,1,0,312
2024-12-09,SKU003,DC01,0,0,15,15
2024-12-09,SKU003,DC02,118,3,0,115
2024-12-09,SKU003,DC03,30,2,0,28
2024-12-09,SKU003,DC04,0,0,0,0
2024-12-09,SKU004,DC01,6,2,0,4
2024-12-09,SKU004,DC02,0,0,0,0
2024-12-09,SKU004,DC03,147,1,0,146
2024-12-09,SKU004,DC04,63,3,0,60
2024-12-09,SKU005,DC01,0,0,0,0
2024-12-09,SKU005,DC02,0,0,0,0
2024-12-09,SKU005,DC03,0,0,0,0
2024-12-09,SKU005,DC04,0,0,0,0
2024-12-09,SKU006,DC01,0,0,0,0
2024-12-09,SKU006,DC02,176,3,0,173
2024-12-09,SKU006,DC03,106,2,0,104
2024-12-09,SKU006,DC04,6,3,0,3
2024-12-09,SKU007,DC01,839,0,0,839
2024-12-09,SKU007,DC02,308,0,0,308
2024-12-09,SKU007,DC03,672,0,0,672
2024-12-09,SKU007,DC04,460,0,0,460
2024-12-09,SKU008,DC01,174,1,0,173
2024-12-09,SKU008,DC02,123,2,0,121
2024-12-09,SKU008,DC03,255,2,0,253
2024-12-09,SKU008,DC04,110,1,0,109
2024-12-09,SKU009,DC01,26,1,0,25
2024-12-09,SKU009,DC02,241,1,0,240
2024-12-09,SKU009,DC03,130,2,0,128
2024-12-09,SKU009,DC04,0,0,0,0
2024-12-09,SKU010,DC01,153,2,0,151
2024-12-09,SKU010,DC02,171,2,0,169
2024-12-09,SKU010,DC03,11,1,0,10
2024-12-09,SKU010,DC04,152,3,0,149
2024-12-09,SKU011,DC01,0,0,0,0
2024-12-09,SKU011,DC02,0,0,0,0
2024-12-09,SKU011,DC03,21,2,0,19
2024-12-09,SKU011,DC04,0,0,0,0
2024-12-09,SKU012,DC01,556,0,0,556
2024-12-09,SKU012,DC02,295,0,0,295
2024-12-09,SKU012,DC03,441,0,0,441
2024-12-09,SKU012,DC04,608,0,0,608
2024-12-09,SKU013,DC01,0,0,0,0
2024-12-09,SKU013,DC02,24,2,0,22
2024-12-09,SKU013,DC03,0,0,0,0
2024-12-09,SKU013,DC04,0,0,0,0
2024-12-09,SKU014,DC01,93,3,0,90
2024-12-09,SKU014,DC02,0,0,0,0
2024-12-09,SKU014,DC03,0,0,0,0
2024-12-09,SKU014,DC04,60,4,0,56
2024-12-09,SKU015,DC01,294,1,0,293
2024-12-09,SKU015,DC02,275,0,0,275
2024-12-09,SKU015,DC03,266,0,0,266
2024-12-09,SKU015,DC04,394,0,0,394
2024-12-09,SKU016,DC01,0,0,0,0
2024-12-09,SKU016,DC02,0,0,0,0
2024-12-09,SKU016,DC03,106,5,0,101
2024-12-09,SKU016,DC04,0,0,0,0
2024-12-09,SKU017,DC01,0,0,0,0
2024-12-09,SKU017,DC02,25,2,0,23
2024-12-09,SKU017,DC03,0,0,0,0
2024-12-09,SKU017,DC04,0,0,0,0
2024-12-09,SKU018,DC01,265,2,0,263
2024-12-09,SKU018,DC02,165,1,0,164
2024-12-09,SKU018,DC03,254,2,0,252
2024-12-09,SKU018,DC04,1,1,0,0
2024-12-09,SKU019,DC01,51,2,0,49
2024-12-09,SKU019,DC02,0,0,0,0
2024-12-09,SKU019,DC03,0,0,0,0
2024-12-09,SKU019,DC04,66,2,33,97
2024-12-09,SKU020,DC01,0,0,0,0
2024-12-09,SKU020,DC02,0,0,0,0
2024-12-09,SKU020,DC03,8,1,0,7
2024-12-09,SKU020,DC04,0,0,0,0
2024-12-09,SKU021,DC01,255,1,0,254
2024-12-09,SKU021,DC02,553,1,0,552
2024-12-09,SKU021,DC03,98,1,0,97
2024-12-09,SKU021,DC04,133,1,0,132
2024-12-09,SKU022,DC01,37,5,0,32
2024-12-09,SKU022,DC02,75,4,0,71
2024-12-09,SKU022,DC03,92,5,27,114
2024-12-09,SKU022,DC04,107,4,0,103
2024-12-09,SKU023,DC01,77,2,0,75
2024-12-09,SKU023,DC02,335,0,0,335
2024-12-09,SKU023,DC03,75,3,0,72
2024-12-09,SKU023,DC04,123,1,0,122
2024-12-09,SKU024,DC01,222,1,0,221
2024-12-09,SKU024,DC02,27,0,0,27
2024-12-09,SKU024,DC03,319,2,0,317
2024-12-09,SKU024,DC04,143,1,0,142
2024-12-10,SKU001,DC01,301,0,0,301
2024-12-10,SKU001,DC02,363,0,0,363
2024-12-10,SKU001,DC03,404,0,0,404
2024-12-10,SKU001,DC04,693,0,0,693
2024-12-10,SKU002,DC01,421,1,0,420
2024-12-10,SKU002,DC02,278,1,0,277
2024-12-10,SKU002,DC03,532,0,0,532
2024-12-10,SKU002,DC04,312,0,0,312
2024-12-10,SKU003,DC01,15,3,0,12
2024-12-10,SKU003,DC02,115,1,0,114
2024-12-10,SKU003,DC03,28,2,0,26
2024-12-10,SKU003,DC04,0,0,0,0
2024-12-10,SKU004,DC01,4,3,0,1
2024-12-10,SKU004,DC02,0,0,0,0
2024-12-10,SKU004,DC03,146,2,0,144
2024-12-10,SKU004,DC04,60,2,25,83
2024-12-10,SKU005,DC01,0,0,0,0
2024-12-10,SKU005,DC02,0,0,0,0
2024-12-10,SKU005,DC03,0,0,0,0
2024-12-10,SKU005,DC04,0,0,0,0
2024-12-10,SKU006,DC01,0,0,0,0
2024-12-10,SKU006,DC02,173,2,0,171
2024-12-10,SKU006,DC03,104,4,0,100
2024-12-10,SKU006,DC04,3,2,0,1
2024-12-10,SKU007,DC01,839,0,0,839
2024-12-10,SKU007,DC02,308,0,0,308
2024-12-10,SKU007,DC03,672,0,0,672
2024-12-10,SKU007,DC04,460,0,0,460
2024-12-10,SKU008,DC01,173,2,0,171
2024-12-10,SKU008,DC02,121,1,0,120
2024-12-10,SKU008,DC03,253,2,0,251
2024-12-10,SKU008,DC04,109,1,0,108
2024-12-10,SKU009,DC01,25,1,0,24
2024-12-10,SKU009,DC02,240,1,0,239
2024-12-10,SKU009,DC03,128,1,0,127
2024-12-10,SKU009,DC04,0,0,0,0
2024-12-10,SKU010,DC01,151,1,0,150
2024-12-10,SKU010,DC02,169,2,0,167
2024-12-10,SKU010,DC03,10,3,0,7
2024-12-10,SKU010,DC04,149,3,0,146
2024-12-10,SKU011,DC01,0,0,0,0
2024-12-10,SKU011,DC02,0,0,0,0
2024-12-10,SKU011,DC03,19,1,0,18
2024-12-10,SKU011,DC04,0,0,0,0
2024-12-10,SKU012,DC01,556,0,0,556
2024-12-10,SKU012,DC02,295,1,0,294
2024-12-10,SKU012,DC03,441,1,0,440
2024-12-10,SKU012,DC04,608,0,0,608
2024-12-10,SKU013,DC01,0,0,0,0
2024-12-10,SKU013,DC02,22,3,0,19
2024-12-10,SKU013,DC03,0,0,0,0
2024-12-10,SKU013,DC04,0,0,0,0
2024-12-10,SKU014,DC01,90,2,0,88
2024-12-10,SKU014,DC02,0,0,0,0
2024-12-10,SKU014,DC03,0,0,0,0
2024-12-10,SKU014,DC04,56,4,0,52
2024-12-10,SKU015,DC01,293,0,0,293
2024-12-10,SKU015,DC02,275,2,0,273
2024-12-10,SKU015,DC03,266,0,0,266
2024-12-10,SKU015,DC04,394,1,0,393
2024-12-10,SKU016,DC01,0,0,0,0
2024-12-10,SKU016,DC02,0,0,0,0
2024-12-10,SKU016,DC03,101,4,0,97
2024-12-10,SKU016,DC04,0,0,0,0
2024-12-10,SKU017,DC01,0,0,0,0
2024-12-10,SKU017,DC02,23,1,0,22
2024-12-10,SKU017,DC03,0,0,0,0
2024-12-10,SKU017,DC04,0,0,0,0
2024-12-10,SKU018,DC01,263,2,0,261
2024-12-10,SKU018,DC02,164,2,0,162
2024-12-10,SKU018,DC03,252,2,0,250
2024-12-10,SKU018,DC04,0,0,0,0
2024-12-10,SKU019,DC01,49,1,0,48
2024-12-10,SKU019,DC02,0,0,0,0
2024-12-10,SKU019,DC03,0,0,0,0
2024-12-10,SKU019,DC04,97,4,0,93
2024-12-10,SKU020,DC01,0,0,0,0
2024-12-10,SKU020,DC02,0,0,0,0
2024-12-10,SKU020,DC03,7,1,0,6
2024-12-10,SKU020,DC04,0,0,0,0
2024-12-10,SKU021,DC01,254,1,0,253
2024-12-10,SKU021,DC02,552,1,0,551
2024-12-10,SKU021,DC03,97,1,0,96
2024-12-10,SKU021,DC04,132,1,0,131
2024-12-10,SKU022,DC01,32,6,40,66
2024-12-10,SKU022,DC02,71,4,0,67
2024-12-10,SKU022,DC03,114,3,0,111
2024-12-10,SKU022,DC04,103,6,0,97
2024-12-10,SKU023,DC01,75,2,0,73
2024-12-10,SKU023,DC02,335,1,0,334
2024-12-10,SKU023,DC03,72,2,0,70
2024-12-10,SKU023,DC04,122,3,0,119
2024-12-10,SKU024,DC01,221,2,0,219
2024-12-10,SKU024,DC02,27,2,0,25
2024-12-10,SKU024,DC03,317,1,0,316
2024-12-10,SKU024,DC04,142,1,0,141
2024-12-11,SKU001,DC01,301,0,0,301
2024-12-11,SKU001,DC02,363,0,0,363
2024-12-11,SKU001,DC03,404,0,0,404
2024-12-11,SKU001,DC04,693,0,0,693
2024-12-11,SKU002,DC01,420,1,0,419
2024-12-11,SKU002,DC02,277,1,0,276
2024-12-11,SKU002,DC03,532,1,0,531
2024-12-11,SKU002,DC04,312,0,0,312
2024-12-11,SKU003,DC01,12,2,0,10
2024-12-11,SKU003,DC02,114,3,0,111
2024-12-11,SKU003,DC03,26,1,0,25
2024-12-11,SKU003,DC04,0,0,0,0
2024-12-11,SKU004,DC01,1,1,0,0
2024-12-11,SKU004,DC02,0,0,0,0
2024-12-11,SKU004,DC03,144,2,0,142
2024-12-11,SKU004,DC04,83,1,0,82
2024-12-11,SKU005,DC01,0,0,57,57
2024-12-11,SKU005,DC02,0,0,0,0
2024-12-11,SKU005,DC03,0,0,0,0
2024-12-11,SKU005,DC04,0,0,0,0
2024-12-11,SKU006,DC01,0,0,0,0
2024-12-11,SKU006,DC02,171,2,0,169
2024-12-11,SKU006,DC03,100,4,0,96
2024-12-11,SKU006,DC04,1,1,0,0
2024-12-11,SKU007,DC01,839,0,0,839
2024-12-11,SKU007,DC02,308,0,0,308
2024-12-11,SKU007,DC03,672,0,0,672
2024-12-11,SKU007,DC04,460,0,0,460
2024-12-11,SKU008,DC01,171,1,0,170
2024-12-11,SKU008,DC02,120,1,0,119
2024-12-11,SKU008,DC03,251,2,0,249
2024-12-11,SKU008,DC04,108,1,0,107
2024-12-11,SKU009,DC01,24,1,0,23
2024-12-11,SKU009,DC02,239,1,0,238
2024-12-11,SKU009,DC03,127,1,0,126
2024-12-11,SKU009,DC04,0,0,0,0
2024-12-11,SKU010,DC01,150,2,0,148
2024-12-11,SKU010,DC02,167,2,0,165
2024-12-11,SKU010,DC03,7,0,0,7
2024-12-11,SKU010,DC04,146,2,0,144
2024-12-11,SKU011,DC01,0,0,0,0
2024-12-11,SKU011,DC02,0,0,0,0
2024-12-11,SKU011,DC03,18,1,0,17
2024-12-11,SKU011,DC04,0,0,0,0
2024-12-11,SKU012,DC01,556,1,0,555
2024-12-11,SKU012,DC02,294,1,0,293
2024-12-11,SKU012,DC03,440,1,43,482
2024-12-11,SKU012,DC04,608,1,0,607
2024-12-11,SKU013,DC01,0,0,0,0
2024-12-11,SKU013,DC02,19,3,0,16
2024-12-11,SKU013,DC03,0,0,0,0
2024-12-11,SKU013,DC04,0,0,0,0
2024-12-11,SKU014,DC01,88,4,0,84
2024-12-11,SKU014,DC02,0,0,0,0
2024-12-11,SKU014,DC03,0,0,20,20
2024-12-11,SKU014,DC04,52,1,0,51
2024-12-11,SKU015,DC01,293,0,0,293
2024-12-11,SKU015,DC02,273,1,0,272
2024-12-11,SKU015,DC03,266,0,0,266
2024-12-11,SKU015,DC04,393,0,0,393
2024-12-11,SKU016,DC01,0,0,0,0
2024-12-11,SKU016,DC02,0,0,0,0
2024-12-11,SKU016,DC03,97,1,0,96
2024-12-11,SKU016,DC04,0,0,0,0
2024-12-11,SKU017,DC01,0,0,0,0
2024-12-11,SKU017,DC02,22,2,0,20
2024-12-11,SKU017,DC03,0,0,0,0
2024-12-11,SKU017,DC04,0,0,0,0
2024-12-11,SKU018,DC01,261,1,0,260
2024-12-11,SKU018,DC02,162,1,0,161
2024-12-11,SKU018,DC03,250,2,0,248
2024-12-11,SKU018,DC04,0,0,0,0
2024-12-11,SKU019,DC01,48,3,0,45
2024-12-11,SKU019,DC02,0,0,0,0
2024-12-11,SKU019,DC03,0,0,0,0
2024-12-11,SKU019,DC04,93,3,0,90
2024-12-11,SKU020,DC01,0,0,0,0
2024-12-11,SKU020,DC02,0,0,0,0
2024-12-11,SKU020,DC03,6,2,0,4
2024-12-11,SKU020,DC04,0,0,0,0
2024-12-11,SKU021,DC01,253,1,0,252
2024-12-11,SKU021,DC02,551,2,0,549
2024-12-11,SKU021,DC03,96,0,28,124
2024-12-11,SKU021,DC04,131,1,0,130
2024-12-11,SKU022,DC01,66,3,0,63
2024-12-11,SKU022,DC02,67,3,0,64
2024-12-11,SKU022,DC03,111,2,0,109
2024-12-11,SKU022,DC04,97,3,0,94
2024-12-11,SKU023,DC01,73,1,0,72
2024-12-11,SKU023,DC02,334,1,0,333
2024-12-11,SKU023,DC03,70,3,0,67
2024-12-11,SKU023,DC04,119,2,0,117
2024-12-11,SKU024,DC01,219,2,0,217
2024-12-11,SKU024,DC02,25,2,0,23
2024-12-11,SKU024,DC03,316,3,0,313
2024-12-11,SKU024,DC04,141,1,0,140
2024-12-12,SKU001,DC01,301,1,0,300
2024-12-12,SKU001,DC02,363,0,0,363
2024-12-12,SKU001,DC03,404,1,0,403
2024-12-12,SKU001,DC04,693,0,0,693
2024-12-12,SKU002,DC01,419,0,0,419
2024-12-12,SKU002,DC02,276,1,0,275
2024-12-12,SKU002,DC03,531,1,0,530
2024-12-12,SKU002,DC04,312,1,0,311
2024-12-12,SKU003,DC01,10,2,0,8
2024-12-12,SKU003,DC02,111,1,0,110
2024-12-12,SKU003,DC03,25,2,0,23
2024-12-12,SKU003,DC04,0,0,0,0
2024-12-12,SKU004,DC01,0,0,0,0
2024-12-12,SKU004,DC02,0,0,0,0
2024-12-12,SKU004,DC03,142,0,0,142
2024-12-12,SKU004,DC04,82,2,0,80
2024-12-12,SKU005,DC01,57,0,0,57
2024-12-12,SKU005,DC02,0,0,0,0
2024-12-12,SKU005,DC03,0,0,0,0
2024-12-12,SKU005,DC04,0,0,0,0
2024-12-12,SKU006,DC01,0,0,0,0
2024-12-12,SKU006,DC02,169,2,0,167
2024-12-12,SKU006,DC03,96,4,0,92
2024-12-12,SKU006,DC04,0,0,0,0
2024-12-12,SKU007,DC01,839,0,0,839
2024-12-12,SKU007,DC02,308,0,0,308
2024-12-12,SKU007,DC03,672,0,0,672
2024-12-12,SKU007,DC04,460,0,0,460
2024-12-12,SKU008,DC01,170,1,0,169
2024-12-12,SKU008,DC02,119,1,0,118
2024-12-12,SKU008,DC03,249,2,0,247
2024-12-12,SKU008,DC04,107,1,0,106
2024-12-12,SKU009,DC01,23,2,0,21
2024-12-12,SKU009,DC02,238,2,0,236
2024-12-12,SKU009,DC03,126,1,0,125
2024-12-12,SKU009,DC04,0,0,0,0
2024-12-12,SKU010,DC01,148,3,0,145
2024-12-12,SKU010,DC02,165,2,0,163
2024-12-12,SKU010,DC03,7,2,0,5
2024-12-12,SKU010,DC04,144,3,0,141
2024-12-12,SKU011,DC01,0,0,0,0
2024-12-12,SKU011,DC02,0,0,0,0
2024-12-12,SKU011,DC03,17,0,0,17
2024-12-12,SKU011,DC04,0,0,0,0
2024-12-12,SKU012,DC01,555,0,0,555
2024-12-12,SKU012,DC02,293,0,0,293
2024-12-12,SKU012,DC03,482,0,0,482
2024-12-12,SKU012,DC04,607,0,0,607
2024-12-12,SKU013,DC01,0,0,0,0
2024-12-12,SKU013,DC02,16,4,0,12
