sku,product_name,category,supplier,location,zone,physical_qty,average_daily_demand,days_of_supply,reorder_point,safety_stock,lead_time_days,materiality_flag,risk_tier,risk_reason,current_action_flag,stockout_risk_reason,recommended_action
SKU0154,Packaging 0154,Packaging,Harbor Safety,Z1-B02,Z1,0,10.92,0.00,34,20,20,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0154,Packaging 0154,Packaging,Harbor Safety,Z1-B03,Z1,0,10.92,0.00,34,20,20,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0154,Packaging 0154,Packaging,Harbor Safety,Z1-B04,Z1,0,10.92,0.00,34,20,20,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0154,Packaging 0154,Packaging,Harbor Safety,Z3-B02,Z3,43,10.92,3.94,34,20,20,Y,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0154,Packaging 0154,Packaging,Harbor Safety,Z3-B03,Z3,40,10.92,3.66,34,20,20,Y,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0154,Packaging 0154,Packaging,Harbor Safety,Z3-B04,Z3,18,10.92,1.65,34,20,20,Y,Critical,Critical: days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0155,Tools 0155,Tools,Summit Packaging,Z2-B03,Z2,42,10.83,3.88,45,25,9,Y,High,High: physical quantity <= reorder point and days of supply <= lead time; materiality flag=Y,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0155,Tools 0155,Tools,Summit Packaging,Z2-B04,Z2,17,10.83,1.57,45,25,9,Y,Critical,Critical: days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0156,Consumables 0156,Consumables,Atlas Industrial,Z1-B03,Z1,41,10.97,3.74,56,30,16,Y,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0156,Consumables 0156,Consumables,Atlas Industrial,Z2-B04,Z2,38,10.97,3.46,56,30,16,Y,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0156,Consumables 0156,Consumables,Atlas Industrial,Z3-B01,Z3,26,10.97,2.37,56,30,16,Y,Critical,Critical: days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0156,Consumables 0156,Consumables,Atlas Industrial,Z3-B02,Z3,5,10.97,0.46,56,30,16,Y,Critical,Critical: days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0156,Consumables 0156,Consumables,Atlas Industrial,Z3-B03,Z3,0,10.97,0.00,56,30,16,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0157,Fasteners 0157,Fasteners,Blue Ridge Supply,Z1-B03,Z1,44,11.19,3.93,67,35,5,Y,High,High: physical quantity <= reorder point and days of supply <= lead time; materiality flag=Y,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0157,Fasteners 0157,Fasteners,Blue Ridge Supply,Z1-B04,Z1,31,11.19,2.77,67,35,5,Y,Critical,Critical: physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0157,Fasteners 0157,Fasteners,Blue Ridge Supply,Z2-B01,Z2,24,11.19,2.14,67,35,5,Y,Critical,Critical: physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0157,Fasteners 0157,Fasteners,Blue Ridge Supply,Z2-B02,Z2,10,11.19,0.89,67,35,5,Y,Critical,Critical: days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0157,Fasteners 0157,Fasteners,Blue Ridge Supply,Z3-B03,Z3,31,11.19,2.77,67,35,5,Y,Critical,Critical: physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0157,Fasteners 0157,Fasteners,Blue Ridge Supply,Z3-B04,Z3,0,11.19,0.00,67,35,5,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0158,Maintenance Parts 0158,Maintenance Parts,Cedar Components,Z1-B01,Z1,19,11.33,1.68,78,40,12,Y,Critical,Critical: days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0158,Maintenance Parts 0158,Maintenance Parts,Cedar Components,Z2-B03,Z2,14,11.33,1.24,78,40,12,Y,Critical,Critical: days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0158,Maintenance Parts 0158,Maintenance Parts,Cedar Components,Z2-B04,Z2,0,11.33,0.00,78,40,12,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0158,Maintenance Parts 0158,Maintenance Parts,Cedar Components,Z3-B01,Z3,0,11.33,0.00,78,40,12,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0159,Shipping Supplies 0159,Shipping Supplies,Harbor Safety,Z1-B01,Z1,81,11.25,7.20,89,45,19,Y,High,High: physical quantity <= reorder point and days of supply <= lead time; materiality flag=Y,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0159,Shipping Supplies 0159,Shipping Supplies,Harbor Safety,Z1-B02,Z1,19,11.25,1.69,89,45,19,Y,Critical,Critical: days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0159,Shipping Supplies 0159,Shipping Supplies,Harbor Safety,Z1-B03,Z1,0,11.25,0.00,89,45,19,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0159,Shipping Supplies 0159,Shipping Supplies,Harbor Safety,Z1-B04,Z1,0,11.25,0.00,89,45,19,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0159,Shipping Supplies 0159,Shipping Supplies,Harbor Safety,Z2-B03,Z2,35,11.25,3.11,89,45,19,Y,Critical,Critical: days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0159,Shipping Supplies 0159,Shipping Supplies,Harbor Safety,Z2-B04,Z2,32,11.25,2.84,89,45,19,Y,Critical,Critical: days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0159,Shipping Supplies 0159,Shipping Supplies,Harbor Safety,Z3-B01,Z3,26,11.25,2.31,89,45,19,Y,Critical,Critical: days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0159,Shipping Supplies 0159,Shipping Supplies,Harbor Safety,Z3-B02,Z3,20,11.25,1.78,89,45,19,Y,Critical,Critical: days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0159,Shipping Supplies 0159,Shipping Supplies,Harbor Safety,Z3-B03,Z3,7,11.25,0.62,89,45,19,Y,Critical,Critical: days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0159,Shipping Supplies 0159,Shipping Supplies,Harbor Safety,Z3-B04,Z3,0,11.25,0.00,89,45,19,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0160,Material Handling 0160,Material Handling,Summit Packaging,Z1-B01,Z1,6,11.39,0.53,20,10,8,Y,Critical,Critical: days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0160,Material Handling 0160,Material Handling,Summit Packaging,Z1-B02,Z1,0,11.39,0.00,20,10,8,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0160,Material Handling 0160,Material Handling,Summit Packaging,Z1-B03,Z1,0,11.39,0.00,20,10,8,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0160,Material Handling 0160,Material Handling,Summit Packaging,Z2-B03,Z2,17,11.39,1.49,20,10,8,Y,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0160,Material Handling 0160,Material Handling,Summit Packaging,Z3-B03,Z3,12,11.39,1.05,20,10,8,Y,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0160,Material Handling 0160,Material Handling,Summit Packaging,Z3-B04,Z3,0,11.39,0.00,20,10,8,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0161,Industrial Supplies 0161,Industrial Supplies,Atlas Industrial,Z1-B01,Z1,43,11.61,3.70,31,15,15,Y,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0161,Industrial Supplies 0161,Industrial Supplies,Atlas Industrial,Z1-B02,Z1,37,11.61,3.19,31,15,15,Y,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0161,Industrial Supplies 0161,Industrial Supplies,Atlas Industrial,Z2-B01,Z2,33,11.61,2.84,31,15,15,Y,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0161,Industrial Supplies 0161,Industrial Supplies,Atlas Industrial,Z2-B02,Z2,19,11.61,1.64,31,15,15,Y,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0161,Industrial Supplies 0161,Industrial Supplies,Atlas Industrial,Z2-B03,Z2,14,11.61,1.21,31,15,15,Y,Critical,Critical: days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0161,Industrial Supplies 0161,Industrial Supplies,Atlas Industrial,Z2-B04,Z2,0,11.61,0.00,31,15,15,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0161,Industrial Supplies 0161,Industrial Supplies,Atlas Industrial,Z3-B01,Z3,0,11.61,0.00,31,15,15,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0161,Industrial Supplies 0161,Industrial Supplies,Atlas Industrial,Z3-B02,Z3,0,11.61,0.00,31,15,15,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0162,Electrical Components 0162,Electrical Components,Blue Ridge Supply,Z1-B01,Z1,39,11.75,3.32,42,20,4,Y,High,High: physical quantity <= reorder point and days of supply <= lead time; materiality flag=Y,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0162,Electrical Components 0162,Electrical Components,Blue Ridge Supply,Z1-B02,Z1,27,11.75,2.30,42,20,4,Y,High,High: physical quantity <= reorder point and days of supply <= lead time; materiality flag=Y,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0162,Electrical Components 0162,Electrical Components,Blue Ridge Supply,Z1-B03,Z1,15,11.75,1.28,42,20,4,Y,Critical,Critical: physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0162,Electrical Components 0162,Electrical Components,Blue Ridge Supply,Z1-B04,Z1,9,11.75,0.77,42,20,4,Y,Critical,Critical: days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0162,Electrical Components 0162,Electrical Components,Blue Ridge Supply,Z2-B01,Z2,0,11.75,0.00,42,20,4,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0162,Electrical Components 0162,Electrical Components,Blue Ridge Supply,Z3-B01,Z3,16,11.75,1.36,42,20,4,Y,Critical,Critical: physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0162,Electrical Components 0162,Electrical Components,Blue Ridge Supply,Z3-B02,Z3,0,11.75,0.00,42,20,4,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0162,Electrical Components 0162,Electrical Components,Blue Ridge Supply,Z3-B03,Z3,0,11.75,0.00,42,20,4,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0162,Electrical Components 0162,Electrical Components,Blue Ridge Supply,Z3-B04,Z3,0,11.75,0.00,42,20,4,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0163,Safety Supplies 0163,Safety Supplies,Cedar Components,Z1-B04,Z1,21,11.36,1.85,53,25,11,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0163,Safety Supplies 0163,Safety Supplies,Cedar Components,Z2-B01,Z2,4,11.36,0.35,53,25,11,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0163,Safety Supplies 0163,Safety Supplies,Cedar Components,Z2-B02,Z2,0,11.36,0.00,53,25,11,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0163,Safety Supplies 0163,Safety Supplies,Cedar Components,Z2-B03,Z2,0,11.36,0.00,53,25,11,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0163,Safety Supplies 0163,Safety Supplies,Cedar Components,Z2-B04,Z2,0,11.36,0.00,53,25,11,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0164,Packaging 0164,Packaging,Harbor Safety,Z1-B01,Z1,4,11.19,0.36,64,30,18,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0164,Packaging 0164,Packaging,Harbor Safety,Z1-B02,Z1,0,11.19,0.00,64,30,18,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0164,Packaging 0164,Packaging,Harbor Safety,Z1-B03,Z1,0,11.19,0.00,64,30,18,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0164,Packaging 0164,Packaging,Harbor Safety,Z2-B03,Z2,3,11.19,0.27,64,30,18,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0164,Packaging 0164,Packaging,Harbor Safety,Z2-B04,Z2,0,11.19,0.00,64,30,18,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0165,Tools 0165,Tools,Summit Packaging,Z1-B03,Z1,0,10.81,0.00,75,35,7,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0165,Tools 0165,Tools,Summit Packaging,Z1-B04,Z1,0,10.81,0.00,75,35,7,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0165,Tools 0165,Tools,Summit Packaging,Z2-B01,Z2,0,10.81,0.00,75,35,7,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0166,Consumables 0166,Consumables,Atlas Industrial,Z1-B01,Z1,0,10.94,0.00,86,40,14,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0167,Fasteners 0167,Fasteners,Blue Ridge Supply,Z1-B04,Z1,52,11.17,4.66,97,45,21,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0167,Fasteners 0167,Fasteners,Blue Ridge Supply,Z3-B02,Z3,28,11.17,2.51,97,45,21,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0167,Fasteners 0167,Fasteners,Blue Ridge Supply,Z3-B03,Z3,25,11.17,2.24,97,45,21,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0167,Fasteners 0167,Fasteners,Blue Ridge Supply,Z3-B04,Z3,0,11.17,0.00,97,45,21,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0168,Maintenance Parts 0168,Maintenance Parts,Cedar Components,Z2-B02,Z2,27,11.00,2.45,28,10,10,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0168,Maintenance Parts 0168,Maintenance Parts,Cedar Components,Z2-B03,Z2,17,11.00,1.55,28,10,10,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0169,Shipping Supplies 0169,Shipping Supplies,Harbor Safety,Z1-B02,Z1,33,11.22,2.94,39,15,17,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0169,Shipping Supplies 0169,Shipping Supplies,Harbor Safety,Z2-B03,Z2,0,11.22,0.00,39,15,17,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0169,Shipping Supplies 0169,Shipping Supplies,Harbor Safety,Z2-B04,Z2,0,11.22,0.00,39,15,17,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0169,Shipping Supplies 0169,Shipping Supplies,Harbor Safety,Z3-B01,Z3,0,11.22,0.00,39,15,17,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0169,Shipping Supplies 0169,Shipping Supplies,Harbor Safety,Z3-B02,Z3,0,11.22,0.00,39,15,17,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0170,Material Handling 0170,Material Handling,Summit Packaging,Z1-B01,Z1,0,11.36,0.00,50,20,6,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0170,Material Handling 0170,Material Handling,Summit Packaging,Z1-B02,Z1,0,11.36,0.00,50,20,6,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0170,Material Handling 0170,Material Handling,Summit Packaging,Z1-B03,Z1,0,11.36,0.00,50,20,6,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0170,Material Handling 0170,Material Handling,Summit Packaging,Z1-B04,Z1,0,11.36,0.00,50,20,6,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0170,Material Handling 0170,Material Handling,Summit Packaging,Z2-B01,Z2,0,11.36,0.00,50,20,6,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0170,Material Handling 0170,Material Handling,Summit Packaging,Z3-B04,Z3,17,11.36,1.50,50,20,6,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0171,Industrial Supplies 0171,Industrial Supplies,Atlas Industrial,Z1-B02,Z1,25,11.58,2.16,61,25,13,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0171,Industrial Supplies 0171,Industrial Supplies,Atlas Industrial,Z1-B03,Z1,0,11.58,0.00,61,25,13,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0171,Industrial Supplies 0171,Industrial Supplies,Atlas Industrial,Z1-B04,Z1,0,11.58,0.00,61,25,13,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0171,Industrial Supplies 0171,Industrial Supplies,Atlas Industrial,Z2-B03,Z2,37,11.58,3.19,61,25,13,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0171,Industrial Supplies 0171,Industrial Supplies,Atlas Industrial,Z2-B04,Z2,28,11.58,2.42,61,25,13,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0171,Industrial Supplies 0171,Industrial Supplies,Atlas Industrial,Z3-B03,Z3,37,11.58,3.19,61,25,13,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0171,Industrial Supplies 0171,Industrial Supplies,Atlas Industrial,Z3-B04,Z3,13,11.58,1.12,61,25,13,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0172,Electrical Components 0172,Electrical Components,Blue Ridge Supply,Z1-B01,Z1,0,11.42,0.00,72,30,20,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0172,Electrical Components 0172,Electrical Components,Blue Ridge Supply,Z1-B02,Z1,51,11.42,4.47,72,30,20,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0172,Electrical Components 0172,Electrical Components,Blue Ridge Supply,Z1-B03,Z1,44,11.42,3.85,72,30,20,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0172,Electrical Components 0172,Electrical Components,Blue Ridge Supply,Z2-B03,Z2,32,11.42,2.80,72,30,20,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
